trade_no,entry_time,exit_time,dir,entry_px,exit_px,pnl
297,2025-06-16 11:15:00,2025-06-16 12:00:00,SHORT,2597.88,2611.87,-13.99
298,2025-06-16 12:00:00,2025-06-16 13:30:00,LONG,2611.87,2622.1,10.23
299,2025-06-16 13:30:00,2025-06-16 14:15:00,SHORT,2622.1,2639.91,-17.81
300,2025-06-16 14:15:00,2025-06-16 16:30:00,LONG,2639.91,2634.46,-5.45
301,2025-06-16 16:30:00,2025-06-16 18:45:00,SHORT,2634.46,2654.19,-19.73
302,2025-06-16 18:45:00,2025-06-16 20:15:00,LONG,2654.19,2658.71,4.52
303,2025-06-16 20:15:00,2025-06-16 21:00:00,SHORT,2658.71,2655.36,3.35
304,2025-06-16 21:00:00,2025-06-16 21:45:00,LONG,2655.36,2648.97,-6.39
305,2025-06-16 21:45:00,2025-06-16 22:30:00,SHORT,2648.97,2557.27,91.7
306,2025-06-16 22:30:00,2025-06-16 23:15:00,LONG,2557.27,2575.0,17.73
307,2025-06-16 23:15:00,2025-06-17 00:45:00,SHORT,2575.0,2587.7,-12.7
308,2025-06-17 00:45:00,2025-06-17 04:30:00,LONG,2587.7,2592.53,4.83
309,2025-06-17 04:30:00,2025-06-17 08:15:00,SHORT,2592.53,2580.79,11.74
310,2025-06-17 08:15:00,2025-06-17 09:00:00,LONG,2580.79,2569.71,-11.08
311,2025-06-17 09:00:00,2025-06-17 12:00:00,SHORT,2569.71,2556.0,13.71
312,2025-06-17 12:00:00,2025-06-17 15:00:00,LONG,2556.0,2521.51,-34.49
313,2025-06-17 15:00:00,2025-06-17 18:45:00,SHORT,2521.51,2497.27,24.24
314,2025-06-17 18:45:00,2025-06-17 20:15:00,LONG,2497.27,2523.7,26.43
315,2025-06-17 20:15:00,2025-06-17 21:45:00,SHORT,2523.7,2519.7,4.0
316,2025-06-17 21:45:00,2025-06-17 22:30:00,LONG,2519.7,2510.01,-9.69
317,2025-06-17 22:30:00,2025-06-17 23:15:00,SHORT,2510.01,2512.94,-2.93
318,2025-06-17 23:15:00,2025-06-18 00:00:00,LONG,2512.94,2517.62,4.68
319,2025-06-18 00:00:00,2025-06-18 00:45:00,SHORT,2517.62,2526.18,-8.56
320,2025-06-18 00:45:00,2025-06-18 01:30:00,LONG,2526.18,2524.99,-1.19
321,2025-06-18 01:30:00,2025-06-18 03:45:00,SHORT,2524.99,2527.95,-2.96
322,2025-06-18 03:45:00,2025-06-18 05:15:00,LONG,2527.95,2538.01,10.06
323,2025-06-18 05:15:00,2025-06-18 07:30:00,SHORT,2538.01,2530.79,7.22
324,2025-06-18 07:30:00,2025-06-18 09:00:00,LONG,2530.79,2535.56,4.77
325,2025-06-18 09:00:00,2025-06-18 12:00:00,SHORT,2535.56,2512.02,23.54
326,2025-06-18 12:00:00,2025-06-18 12:45:00,LONG,2512.02,2493.97,-18.05
327,2025-06-18 12:45:00,2025-06-18 14:15:00,SHORT,2493.97,2533.3,-39.33
328,2025-06-18 14:15:00,2025-06-18 15:00:00,LONG,2533.3,2500.78,-32.52
329,2025-06-18 15:00:00,2025-06-18 15:45:00,SHORT,2500.78,2508.96,-8.18
330,2025-06-18 15:45:00,2025-06-18 16:30:00,LONG,2508.96,2505.0,-3.96
331,2025-06-18 16:30:00,2025-06-18 18:00:00,SHORT,2505.0,2492.45,12.55
332,2025-06-18 18:00:00,2025-06-18 19:30:00,LONG,2492.45,2501.6,9.15
333,2025-06-18 19:30:00,2025-06-18 21:00:00,SHORT,2501.6,2512.39,-10.79
334,2025-06-18 21:00:00,2025-06-19 01:30:00,LONG,2512.39,2514.32,1.93
335,2025-06-19 01:30:00,2025-06-19 03:45:00,SHORT,2514.32,2525.43,-11.11
336,2025-06-19 03:45:00,2025-06-19 04:30:00,LONG,2525.43,2519.46,-5.97
337,2025-06-19 04:30:00,2025-06-19 05:15:00,SHORT,2519.46,2529.28,-9.82
338,2025-06-19 05:15:00,2025-06-19 06:00:00,LONG,2529.28,2519.8,-9.48
339,2025-06-19 06:00:00,2025-06-19 08:15:00,SHORT,2519.8,2526.89,-7.09
340,2025-06-19 08:15:00,2025-06-19 09:00:00,LONG,2526.89,2523.74,-3.15
341,2025-06-19 09:00:00,2025-06-19 09:45:00,SHORT,2523.74,2538.32,-14.58
342,2025-06-19 09:45:00,2025-06-19 11:15:00,LONG,2538.32,2531.71,-6.61
343,2025-06-19 11:15:00,2025-06-19 16:30:00,SHORT,2531.71,2500.37,31.34
344,2025-06-19 16:30:00,2025-06-19 17:15:00,LONG,2500.37,2495.9,-4.47
345,2025-06-19 17:15:00,2025-06-19 18:00:00,SHORT,2495.9,2513.52,-17.62
346,2025-06-19 18:00:00,2025-06-19 18:45:00,LONG,2513.52,2504.79,-8.73
347,2025-06-19 18:45:00,2025-06-19 19:30:00,SHORT,2504.79,2503.29,1.5
348,2025-06-19 19:30:00,2025-06-20 00:00:00,LONG,2503.29,2528.14,24.85
349,2025-06-20 00:00:00,2025-06-20 00:45:00,SHORT,2528.14,2525.57,2.57
350,2025-06-20 00:45:00,2025-06-20 01:30:00,LONG,2525.57,2524.71,-0.86
351,2025-06-20 01:30:00,2025-06-20 06:00:00,SHORT,2524.71,2520.74,3.97
352,2025-06-20 06:00:00,2025-06-20 09:45:00,LONG,2520.74,2553.34,32.6
353,2025-06-20 09:45:00,2025-06-20 10:30:00,SHORT,2553.34,2556.3,-2.96
354,2025-06-20 10:30:00,2025-06-20 11:15:00,LONG,2556.3,2544.89,-11.41
355,2025-06-20 11:15:00,2025-06-20 12:00:00,SHORT,2544.89,2550.4,-5.51
356,2025-06-20 12:00:00,2025-06-20 14:15:00,LONG,2550.4,2520.06,-30.34
357,2025-06-20 14:15:00,2025-06-20 15:45:00,SHORT,2520.06,2493.78,26.28
358,2025-06-20 15:45:00,2025-06-20 16:30:00,LONG,2493.78,2487.49,-6.29
359,2025-06-20 16:30:00,2025-06-20 18:45:00,SHORT,2487.49,2419.81,67.68
360,2025-06-20 18:45:00,2025-06-20 19:30:00,LONG,2419.81,2411.35,-8.46
361,2025-06-20 19:30:00,2025-06-20 20:15:00,SHORT,2411.35,2431.29,-19.94
362,2025-06-20 20:15:00,2025-06-20 22:30:00,LONG,2431.29,2397.3,-33.99
363,2025-06-20 22:30:00,2025-06-21 00:00:00,SHORT,2397.3,2398.19,-0.89
364,2025-06-21 00:00:00,2025-06-21 02:15:00,LONG,2398.19,2418.39,20.2
365,2025-06-21 02:15:00,2025-06-21 03:00:00,SHORT,2418.39,2425.61,-7.22
366,2025-06-21 03:00:00,2025-06-21 04:30:00,LONG,2425.61,2424.01,-1.6
367,2025-06-21 04:30:00,2025-06-21 06:00:00,SHORT,2424.01,2423.18,0.83
368,2025-06-21 06:00:00,2025-06-21 12:45:00,LONG,2423.18,2435.89,12.71
369,2025-06-21 12:45:00,2025-06-21 13:30:00,SHORT,2435.89,2432.1,3.79
370,2025-06-21 13:30:00,2025-06-21 14:15:00,LONG,2432.1,2418.0,-14.1
371,2025-06-21 14:15:00,2025-06-21 15:45:00,SHORT,2418.0,2423.59,-5.59
372,2025-06-21 15:45:00,2025-06-21 18:00:00,LONG,2423.59,2405.86,-17.73
373,2025-06-21 18:00:00,2025-06-21 19:30:00,SHORT,2405.86,2391.16,14.7
374,2025-06-21 19:30:00,2025-06-21 21:45:00,LONG,2391.16,2281.8,-109.36
375,2025-06-21 21:45:00,2025-06-22 00:00:00,SHORT,2281.8,2279.7,2.1
376,2025-06-22 00:00:00,2025-06-22 01:30:00,LONG,2279.7,2277.3,-2.4
377,2025-06-22 01:30:00,2025-06-22 03:45:00,SHORT,2277.3,2264.58,12.72
378,2025-06-22 03:45:00,2025-06-22 06:45:00,LONG,2264.58,2286.81,22.23
379,2025-06-22 06:45:00,2025-06-22 09:00:00,SHORT,2286.81,2273.44,13.37
380,2025-06-22 09:00:00,2025-06-22 09:45:00,LONG,2273.44,2241.95,-31.49
381,2025-06-22 09:45:00,2025-06-22 10:30:00,SHORT,2241.95,2262.61,-20.66
382,2025-06-22 10:30:00,2025-06-22 12:45:00,LONG,2262.61,2280.1,17.49
383,2025-06-22 12:45:00,2025-06-22 15:00:00,SHORT,2280.1,2197.38,82.72
384,2025-06-22 15:00:00,2025-06-22 15:45:00,LONG,2197.38,2174.91,-22.47
385,2025-06-22 15:45:00,2025-06-22 16:30:00,SHORT,2174.91,2182.39,-7.48
386,2025-06-22 16:30:00,2025-06-22 18:00:00,LONG,2182.39,2186.53,4.14
387,2025-06-22 18:00:00,2025-06-22 18:45:00,SHORT,2186.53,2182.7,3.83
388,2025-06-22 18:45:00,2025-06-22 20:15:00,LONG,2182.7,2130.3,-52.4
389,2025-06-22 20:15:00,2025-06-22 21:00:00,SHORT,2130.3,2189.16,-58.86
390,2025-06-22 21:00:00,2025-06-22 23:15:00,LONG,2189.16,2231.64,42.48
391,2025-06-22 23:15:00,2025-06-23 00:45:00,SHORT,2231.64,2240.93,-9.29
392,2025-06-23 00:45:00,2025-06-23 01:30:00,LONG,2240.93,2235.08,-5.85
393,2025-06-23 01:30:00,2025-06-23 04:30:00,SHORT,2235.08,2234.11,0.97
394,2025-06-23 04:30:00,2025-06-23 06:45:00,LONG,2234.11,2250.88,16.77
395,2025-06-23 06:45:00,2025-06-23 07:30:00,SHORT,2250.88,2257.0,-6.12
396,2025-06-23 07:30:00,2025-06-23 09:45:00,LONG,2257.0,2252.01,-4.99
397,2025-06-23 09:45:00,2025-06-23 11:15:00,SHORT,2252.01,2245.3,6.71
398,2025-06-23 11:15:00,2025-06-23 13:30:00,LONG,2245.3,2289.08,43.78
399,2025-06-23 13:30:00,2025-06-23 14:15:00,SHORT,2289.08,2280.1,8.98
400,2025-06-23 14:15:00,2025-06-23 15:00:00,LONG,2280.1,2286.9,6.8
401,2025-06-23 15:00:00,2025-06-23 17:15:00,SHORT,2286.9,2275.1,11.8
402,2025-06-23 17:15:00,2025-06-23 19:30:00,LONG,2275.1,2304.01,28.91
403,2025-06-23 19:30:00,2025-06-23 20:15:00,SHORT,2304.01,2361.2,-57.19
404,2025-06-23 20:15:00,2025-06-23 21:45:00,LONG,2361.2,2341.16,-20.04
405,2025-06-23 21:45:00,2025-06-23 22:30:00,SHORT,2341.16,2395.3,-54.14
406,2025-06-23 22:30:00,2025-06-24 00:00:00,LONG,2395.3,2405.6,10.3
407,2025-06-24 00:00:00,2025-06-24 01:30:00,SHORT,2405.6,2408.1,-2.5
408,2025-06-24 01:30:00,2025-06-24 02:15:00,LONG,2408.1,2398.18,-9.92
409,2025-06-24 02:15:00,2025-06-24 04:30:00,SHORT,2398.18,2397.26,0.92
410,2025-06-24 04:30:00,2025-06-24 07:30:00,LONG,2397.26,2403.7,6.44
411,2025-06-24 07:30:00,2025-06-24 09:00:00,SHORT,2403.7,2401.82,1.88
412,2025-06-24 09:00:00,2025-06-24 10:30:00,LONG,2401.82,2411.4,9.58
413,2025-06-24 10:30:00,2025-06-24 12:45:00,SHORT,2411.4,2414.29,-2.89
414,2025-06-24 12:45:00,2025-06-24 15:45:00,LONG,2414.29,2438.1,23.81
415,2025-06-24 15:45:00,2025-06-24 16:30:00,SHORT,2438.1,2470.31,-32.21
416,2025-06-24 16:30:00,2025-06-24 17:15:00,LONG,2470.31,2448.69,-21.62
417,2025-06-24 17:15:00,2025-06-24 20:15:00,SHORT,2448.69,2442.07,6.62
418,2025-06-24 20:15:00,2025-06-24 21:45:00,LONG,2442.07,2445.24,3.17
419,2025-06-24 21:45:00,2025-06-25 00:00:00,SHORT,2445.24,2454.78,-9.54
420,2025-06-25 00:00:00,2025-06-25 00:45:00,LONG,2454.78,2458.51,3.73
421,2025-06-25 00:45:00,2025-06-25 02:15:00,SHORT,2458.51,2455.53,2.98
422,2025-06-25 02:15:00,2025-06-25 03:00:00,LONG,2455.53,2455.34,-0.19
423,2025-06-25 03:00:00,2025-06-25 06:45:00,SHORT,2455.34,2444.68,10.66
424,2025-06-25 06:45:00,2025-06-25 08:15:00,LONG,2444.68,2434.23,-10.45
425,2025-06-25 08:15:00,2025-06-25 09:00:00,SHORT,2434.23,2441.83,-7.6
426,2025-06-25 09:00:00,2025-06-25 09:45:00,LONG,2441.83,2420.56,-21.27
427,2025-06-25 09:45:00,2025-06-25 10:30:00,SHORT,2420.56,2424.77,-4.21
428,2025-06-25 10:30:00,2025-06-25 11:15:00,LONG,2424.77,2420.35,-4.42
429,2025-06-25 11:15:00,2025-06-25 12:00:00,SHORT,2420.35,2422.32,-1.97
430,2025-06-25 12:00:00,2025-06-25 14:15:00,LONG,2422.32,2404.75,-17.57
431,2025-06-25 14:15:00,2025-06-25 15:00:00,SHORT,2404.75,2419.4,-14.65
432,2025-06-25 15:00:00,2025-06-25 15:45:00,LONG,2419.4,2405.68,-13.72
433,2025-06-25 15:45:00,2025-06-25 16:30:00,SHORT,2405.68,2409.65,-3.97
434,2025-06-25 16:30:00,2025-06-25 18:45:00,LONG,2409.65,2418.4,8.75
435,2025-06-25 18:45:00,2025-06-25 19:30:00,SHORT,2418.4,2431.62,-13.22
436,2025-06-25 19:30:00,2025-06-25 22:30:00,LONG,2431.62,2413.61,-18.01
437,2025-06-25 22:30:00,2025-06-26 00:00:00,SHORT,2413.61,2422.81,-9.2
438,2025-06-26 00:00:00,2025-06-26 03:45:00,LONG,2422.81,2488.78,65.97
439,2025-06-26 03:45:00,2025-06-26 06:00:00,SHORT,2488.78,2483.4,5.38
440,2025-06-26 06:00:00,2025-06-26 09:00:00,LONG,2483.4,2469.41,-13.99
441,2025-06-26 09:00:00,2025-06-26 12:00:00,SHORT,2469.41,2445.0,24.41
442,2025-06-26 12:00:00,2025-06-26 14:15:00,LONG,2445.0,2435.73,-9.27
443,2025-06-26 14:15:00,2025-06-26 15:00:00,SHORT,2435.73,2440.53,-4.8
444,2025-06-26 15:00:00,2025-06-26 15:45:00,LONG,2440.53,2433.03,-7.5
445,2025-06-26 15:45:00,2025-06-26 16:30:00,SHORT,2433.03,2425.16,7.87
446,2025-06-26 16:30:00,2025-06-26 17:15:00,LONG,2425.16,2426.47,1.31
447,2025-06-26 17:15:00,2025-06-26 19:30:00,SHORT,2426.47,2438.41,-11.94
448,2025-06-26 19:30:00,2025-06-26 21:00:00,LONG,2438.41,2422.68,-15.73
449,2025-06-26 21:00:00,2025-06-26 22:30:00,SHORT,2422.68,2412.78,9.9
450,2025-06-26 22:30:00,2025-06-26 23:15:00,LONG,2412.78,2415.2,2.42
451,2025-06-26 23:15:00,2025-06-27 00:00:00,SHORT,2415.2,2416.0,-0.8
452,2025-06-27 00:00:00,2025-06-27 00:45:00,LONG,2416.0,2400.36,-15.64
453,2025-06-27 00:45:00,2025-06-27 01:30:00,SHORT,2400.36,2427.67,-27.31
454,2025-06-27 01:30:00,2025-06-27 05:15:00,LONG,2427.67,2436.61,8.94
455,2025-06-27 05:15:00,2025-06-27 06:45:00,SHORT,2436.61,2448.74,-12.13
456,2025-06-27 06:45:00,2025-06-27 07:30:00,LONG,2448.74,2439.2,-9.54
457,2025-06-27 07:30:00,2025-06-27 09:00:00,SHORT,2439.2,2446.44,-7.24
458,2025-06-27 09:00:00,2025-06-27 10:30:00,LONG,2446.44,2449.01,2.57
459,2025-06-27 10:30:00,2025-06-27 12:00:00,SHORT,2449.01,2449.58,-0.57
460,2025-06-27 12:00:00,2025-06-27 12:45:00,LONG,2449.58,2429.97,-19.61
461,2025-06-27 12:45:00,2025-06-27 15:00:00,SHORT,2429.97,2423.21,6.76
462,2025-06-27 15:00:00,2025-06-27 17:15:00,LONG,2423.21,2416.66,-6.55
463,2025-06-27 17:15:00,2025-06-27 19:30:00,SHORT,2416.66,2409.39,7.27
464,2025-06-27 19:30:00,2025-06-27 21:45:00,LONG,2409.39,2419.85,10.46
465,2025-06-27 21:45:00,2025-06-28 00:00:00,SHORT,2419.85,2417.3,2.55
466,2025-06-28 00:00:00,2025-06-28 00:45:00,LONG,2417.3,2418.3,1.0
467,2025-06-28 00:45:00,2025-06-28 02:15:00,SHORT,2418.3,2421.39,-3.09
468,2025-06-28 02:15:00,2025-06-28 03:00:00,LONG,2421.39,2417.52,-3.87
469,2025-06-28 03:00:00,2025-06-28 03:45:00,SHORT,2417.52,2420.93,-3.41
470,2025-06-28 03:45:00,2025-06-28 06:00:00,LONG,2420.93,2426.8,5.87
471,2025-06-28 06:00:00,2025-06-28 07:30:00,SHORT,2426.8,2427.78,-0.98
472,2025-06-28 07:30:00,2025-06-28 08:15:00,LONG,2427.78,2424.13,-3.65
473,2025-06-28 08:15:00,2025-06-28 09:00:00,SHORT,2424.13,2421.19,2.94
474,2025-06-28 09:00:00,2025-06-28 12:00:00,LONG,2421.19,2426.24,5.05
475,2025-06-28 12:00:00,2025-06-28 12:45:00,SHORT,2426.24,2426.09,0.15
476,2025-06-28 12:45:00,2025-06-28 13:30:00,LONG,2426.09,2422.56,-3.53
477,2025-06-28 13:30:00,2025-06-28 14:15:00,SHORT,2422.56,2426.46,-3.9
478,2025-06-28 14:15:00,2025-06-28 15:00:00,LONG,2426.46,2425.98,-0.48
479,2025-06-28 15:00:00,2025-06-28 15:45:00,SHORT,2425.98,2436.09,-10.11
480,2025-06-28 15:45:00,2025-06-28 18:45:00,LONG,2436.09,2437.02,0.93
481,2025-06-28 18:45:00,2025-06-28 21:45:00,SHORT,2437.02,2436.63,0.39
482,2025-06-28 21:45:00,2025-06-29 00:00:00,LONG,2436.63,2433.59,-3.04
483,2025-06-29 00:00:00,2025-06-29 00:45:00,SHORT,2433.59,2438.57,-4.98
484,2025-06-29 00:45:00,2025-06-29 01:30:00,LONG,2438.57,2430.96,-7.61
485,2025-06-29 01:30:00,2025-06-29 03:00:00,SHORT,2430.96,2431.25,-0.29
486,2025-06-29 03:00:00,2025-06-29 03:45:00,LONG,2431.25,2427.86,-3.39
487,2025-06-29 03:45:00,2025-06-29 05:15:00,SHORT,2427.86,2429.0,-1.14
488,2025-06-29 05:15:00,2025-06-29 11:15:00,LONG,2429.0,2454.88,25.88
489,2025-06-29 11:15:00,2025-06-29 12:00:00,SHORT,2454.88,2453.64,1.24
490,2025-06-29 12:00:00,2025-06-29 12:45:00,LONG,2453.64,2454.84,1.2
491,2025-06-29 12:45:00,2025-06-29 14:15:00,SHORT,2454.84,2446.3,8.54
492,2025-06-29 14:15:00,2025-06-29 15:00:00,LONG,2446.3,2441.79,-4.51
493,2025-06-29 15:00:00,2025-06-29 15:45:00,SHORT,2441.79,2436.68,5.11
494,2025-06-29 15:45:00,2025-06-29 16:30:00,LONG,2436.68,2433.3,-3.38
495,2025-06-29 16:30:00,2025-06-29 17:15:00,SHORT,2433.3,2436.5,-3.2
496,2025-06-29 17:15:00,2025-06-29 20:15:00,LONG,2436.5,2434.72,-1.78
497,2025-06-29 20:15:00,2025-06-29 21:45:00,SHORT,2434.72,2431.15,3.57
498,2025-06-29 21:45:00,2025-06-30 00:00:00,LONG,2431.15,2505.85,74.7
499,2025-06-30 00:00:00,2025-06-30 00:45:00,SHORT,2505.85,2518.68,-12.83
500,2025-06-30 00:45:00,2025-06-30 01:30:00,LONG,2518.68,2516.93,-1.75
501,2025-06-30 01:30:00,2025-06-30 03:45:00,SHORT,2516.93,2499.21,17.72
502,2025-06-30 03:45:00,2025-06-30 06:45:00,LONG,2499.21,2464.17,-35.04
503,2025-06-30 06:45:00,2025-06-30 07:30:00,SHORT,2464.17,2474.85,-10.68
504,2025-06-30 07:30:00,2025-06-30 09:00:00,LONG,2474.85,2474.78,-0.07
505,2025-06-30 09:00:00,2025-06-30 11:15:00,SHORT,2474.78,2463.85,10.93
506,2025-06-30 11:15:00,2025-06-30 12:00:00,LONG,2463.85,2462.27,-1.58
507,2025-06-30 12:00:00,2025-06-30 12:45:00,SHORT,2462.27,2460.03,2.24
508,2025-06-30 12:45:00,2025-06-30 15:00:00,LONG,2460.03,2445.79,-14.24
509,2025-06-30 15:00:00,2025-06-30 15:45:00,SHORT,2445.79,2474.78,-28.99
510,2025-06-30 15:45:00,2025-06-30 16:30:00,LONG,2474.78,2472.64,-2.14
511,2025-06-30 16:30:00,2025-06-30 17:15:00,SHORT,2472.64,2481.01,-8.37
512,2025-06-30 17:15:00,2025-06-30 18:45:00,LONG,2481.01,2485.82,4.81
513,2025-06-30 18:45:00,2025-06-30 19:30:00,SHORT,2485.82,2511.25,-25.43
514,2025-06-30 19:30:00,2025-06-30 21:00:00,LONG,2511.25,2501.69,-9.56
515,2025-06-30 21:00:00,2025-06-30 22:30:00,SHORT,2501.69,2494.99,6.7
516,2025-06-30 22:30:00,2025-07-01 00:00:00,LONG,2494.99,2493.12,-1.87
517,2025-07-01 00:00:00,2025-07-01 00:45:00,SHORT,2493.12,2493.35,-0.23
518,2025-07-01 00:45:00,2025-07-01 01:30:00,LONG,2493.35,2492.62,-0.73
519,2025-07-01 01:30:00,2025-07-01 06:00:00,SHORT,2492.62,2458.55,34.07
520,2025-07-01 06:00:00,2025-07-01 08:15:00,LONG,2458.55,2459.62,1.07
521,2025-07-01 08:15:00,2025-07-01 13:30:00,SHORT,2459.62,2433.31,26.31
522,2025-07-01 13:30:00,2025-07-01 15:00:00,LONG,2433.31,2419.21,-14.1
523,2025-07-01 15:00:00,2025-07-01 16:30:00,SHORT,2419.21,2426.86,-7.65
524,2025-07-01 16:30:00,2025-07-01 17:15:00,LONG,2426.86,2426.74,-0.12
525,2025-07-01 17:15:00,2025-07-01 18:00:00,SHORT,2426.74,2429.1,-2.36
526,2025-07-01 18:00:00,2025-07-01 18:45:00,LONG,2429.1,2410.14,-18.96
527,2025-07-01 18:45:00,2025-07-01 19:30:00,SHORT,2410.14,2412.01,-1.87
528,2025-07-01 19:30:00,2025-07-01 20:15:00,LONG,2412.01,2409.46,-2.55
529,2025-07-01 20:15:00,2025-07-01 21:00:00,SHORT,2409.46,2405.99,3.47
530,2025-07-01 21:00:00,2025-07-01 21:45:00,LONG,2405.99,2407.08,1.09
531,2025-07-01 21:45:00,2025-07-02 00:00:00,SHORT,2407.08,2407.31,-0.23
532,2025-07-02 00:00:00,2025-07-02 05:15:00,LONG,2407.31,2439.17,31.86
533,2025-07-02 05:15:00,2025-07-02 06:00:00,SHORT,2439.17,2446.96,-7.79
534,2025-07-02 06:00:00,2025-07-02 07:30:00,LONG,2446.96,2448.12,1.16
535,2025-07-02 07:30:00,2025-07-02 08:15:00,SHORT,2448.12,2451.5,-3.38
536,2025-07-02 08:15:00,2025-07-02 09:00:00,LONG,2451.5,2450.68,-0.82
537,2025-07-02 09:00:00,2025-07-02 09:45:00,SHORT,2450.68,2448.61,2.07
538,2025-07-02 09:45:00,2025-07-02 10:30:00,LONG,2448.61,2452.32,3.71
539,2025-07-02 10:30:00,2025-07-02 11:15:00,SHORT,2452.32,2454.99,-2.67
540,2025-07-02 11:15:00,2025-07-02 12:00:00,LONG,2454.99,2444.63,-10.36
541,2025-07-02 12:00:00,2025-07-02 13:30:00,SHORT,2444.63,2452.2,-7.57
542,2025-07-02 13:30:00,2025-07-02 18:00:00,LONG,2452.2,2568.08,115.88
543,2025-07-02 18:00:00,2025-07-02 18:45:00,SHORT,2568.08,2582.38,-14.3
544,2025-07-02 18:45:00,2025-07-02 21:00:00,LONG,2582.38,2588.57,6.19
545,2025-07-02 21:00:00,2025-07-02 22:30:00,SHORT,2588.57,2600.17,-11.6
546,2025-07-02 22:30:00,2025-07-02 23:15:00,LONG,2600.17,2587.71,-12.46
547,2025-07-02 23:15:00,2025-07-03 00:45:00,SHORT,2587.71,2573.6,14.11
548,2025-07-03 00:45:00,2025-07-03 02:15:00,LONG,2573.6,2563.77,-9.83
549,2025-07-03 02:15:00,2025-07-03 03:00:00,SHORT,2563.77,2565.8,-2.03
550,2025-07-03 03:00:00,2025-07-03 07:30:00,LONG,2565.8,2599.27,33.47
551,2025-07-03 07:30:00,2025-07-03 09:45:00,SHORT,2599.27,2599.35,-0.08
552,2025-07-03 09:45:00,2025-07-03 10:30:00,LONG,2599.35,2593.31,-6.04
553,2025-07-03 10:30:00,2025-07-03 12:00:00,SHORT,2593.31,2599.83,-6.52
554,2025-07-03 12:00:00,2025-07-03 12:45:00,LONG,2599.83,2589.07,-10.76
555,2025-07-03 12:45:00,2025-07-03 13:30:00,SHORT,2589.07,2622.37,-33.3
556,2025-07-03 13:30:00,2025-07-03 15:00:00,LONG,2622.37,2583.87,-38.5
557,2025-07-03 15:00:00,2025-07-03 17:15:00,SHORT,2583.87,2572.76,11.11
558,2025-07-03 17:15:00,2025-07-03 21:45:00,LONG,2572.76,2595.52,22.76
559,2025-07-03 21:45:00,2025-07-04 00:00:00,SHORT,2595.52,2592.89,2.63
560,2025-07-04 00:00:00,2025-07-04 02:15:00,LONG,2592.89,2588.55,-4.34
561,2025-07-04 02:15:00,2025-07-04 03:45:00,SHORT,2588.55,2577.93,10.62
562,2025-07-04 03:45:00,2025-07-04 04:30:00,LONG,2577.93,2574.37,-3.56
563,2025-07-04 04:30:00,2025-07-04 05:15:00,SHORT,2574.37,2576.0,-1.63
564,2025-07-04 05:15:00,2025-07-04 06:00:00,LONG,2576.0,2555.44,-20.56
565,2025-07-04 06:00:00,2025-07-04 09:00:00,SHORT,2555.44,2549.28,6.16
566,2025-07-04 09:00:00,2025-07-04 10:30:00,LONG,2549.28,2549.67,0.39
567,2025-07-04 10:30:00,2025-07-04 11:15:00,SHORT,2549.67,2555.01,-5.34
568,2025-07-04 11:15:00,2025-07-04 12:00:00,LONG,2555.01,2549.5,-5.51
569,2025-07-04 12:00:00,2025-07-04 17:15:00,SHORT,2549.5,2490.95,58.55
570,2025-07-04 17:15:00,2025-07-04 19:30:00,LONG,2490.95,2484.32,-6.63
571,2025-07-04 19:30:00,2025-07-04 20:15:00,SHORT,2484.32,2492.03,-7.71
572,2025-07-04 20:15:00,2025-07-04 21:00:00,LONG,2492.03,2490.25,-1.78
573,2025-07-04 21:00:00,2025-07-04 21:45:00,SHORT,2490.25,2496.9,-6.65
574,2025-07-04 21:45:00,2025-07-05 00:00:00,LONG,2496.9,2514.5,17.6
575,2025-07-05 00:00:00,2025-07-05 00:45:00,SHORT,2514.5,2516.76,-2.26
576,2025-07-05 00:45:00,2025-07-05 01:30:00,LONG,2516.76,2513.32,-3.44
577,2025-07-05 01:30:00,2025-07-05 03:00:00,SHORT,2513.32,2519.01,-5.69
578,2025-07-05 03:00:00,2025-07-05 03:45:00,LONG,2519.01,2518.24,-0.77
579,2025-07-05 03:45:00,2025-07-05 04:30:00,SHORT,2518.24,2520.95,-2.71
580,2025-07-05 04:30:00,2025-07-05 05:15:00,LONG,2520.95,2520.19,-0.76
581,2025-07-05 05:15:00,2025-07-05 06:00:00,SHORT,2520.19,2518.62,1.57
582,2025-07-05 06:00:00,2025-07-05 09:00:00,LONG,2518.62,2511.93,-6.69
583,2025-07-05 09:00:00,2025-07-05 09:45:00,SHORT,2511.93,2521.63,-9.7
584,2025-07-05 09:45:00,2025-07-05 12:00:00,LONG,2521.63,2515.93,-5.7
585,2025-07-05 12:00:00,2025-07-05 13:30:00,SHORT,2515.93,2516.71,-0.78
586,2025-07-05 13:30:00,2025-07-05 14:15:00,LONG,2516.71,2516.5,-0.21
587,2025-07-05 14:15:00,2025-07-05 15:00:00,SHORT,2516.5,2517.12,-0.62
588,2025-07-05 15:00:00,2025-07-05 15:45:00,LONG,2517.12,2507.67,-9.45
589,2025-07-05 15:45:00,2025-07-05 17:15:00,SHORT,2507.67,2500.78,6.89
590,2025-07-05 17:15:00,2025-07-05 18:45:00,LONG,2500.78,2492.85,-7.93
591,2025-07-05 18:45:00,2025-07-05 19:30:00,SHORT,2492.85,2502.59,-9.74
592,2025-07-05 19:30:00,2025-07-06 00:00:00,LONG,2502.59,2513.97,11.38
