trade_no,entry_time,exit_time,dir,entry_px,exit_px,pnl
1180,2026-01-08 20:00:00,2026-01-08 21:30:00,SHORT,3102.01,3115.52,-13.51
1181,2026-01-08 21:30:00,2026-01-09 00:15:00,LONG,3115.52,3106.15,-9.37
1182,2026-01-09 00:15:00,2026-01-09 00:30:00,SHORT,3106.15,3110.79,-4.64
1183,2026-01-09 00:30:00,2026-01-09 01:30:00,LONG,3110.79,3128.74,17.96
1184,2026-01-09 01:30:00,2026-01-09 02:00:00,SHORT,3128.74,3125.07,3.67
1185,2026-01-09 02:00:00,2026-01-09 03:15:00,LONG,3125.07,3105.45,-19.62
1186,2026-01-09 03:15:00,2026-01-09 03:30:00,SHORT,3105.45,3115.87,-10.42
1187,2026-01-09 03:30:00,2026-01-09 04:30:00,LONG,3115.87,3115.12,-0.76
1188,2026-01-09 04:30:00,2026-01-09 06:15:00,SHORT,3115.12,3122.06,-6.95
1189,2026-01-09 06:15:00,2026-01-09 07:45:00,LONG,3122.06,3111.65,-10.41
1190,2026-01-09 07:45:00,2026-01-09 15:15:00,SHORT,3111.65,3093.94,17.71
1191,2026-01-09 15:15:00,2026-01-09 18:15:00,LONG,3093.94,3097.55,3.61
1192,2026-01-09 18:15:00,2026-01-10 07:00:00,SHORT,3097.55,3089.04,8.51
1193,2026-01-10 07:00:00,2026-01-10 17:45:00,LONG,3089.04,3095.01,5.97
1194,2026-01-10 17:45:00,2026-01-11 01:45:00,SHORT,3095.01,3095.22,-0.21
1195,2026-01-11 01:45:00,2026-01-11 20:00:00,LONG,3095.22,3119.23,24.01
1196,2026-01-11 20:00:00,2026-01-11 20:45:00,SHORT,3119.23,3115.8,3.44
1197,2026-01-11 20:45:00,2026-01-11 22:00:00,LONG,3115.8,3115.29,-0.5
1198,2026-01-11 22:00:00,2026-01-12 00:15:00,SHORT,3115.29,3125.72,-10.42
1199,2026-01-12 00:15:00,2026-01-12 00:30:00,LONG,3125.72,3111.15,-14.57
1200,2026-01-12 00:30:00,2026-01-12 00:45:00,SHORT,3111.15,3116.32,-5.17
1201,2026-01-12 00:45:00,2026-01-12 07:45:00,LONG,3116.32,3136.2,19.88
1202,2026-01-12 07:45:00,2026-01-12 08:00:00,SHORT,3136.2,3142.45,-6.25
1203,2026-01-12 08:00:00,2026-01-12 08:30:00,LONG,3142.45,3131.44,-11.01
1204,2026-01-12 08:30:00,2026-01-12 16:15:00,SHORT,3131.44,3143.99,-12.55
1205,2026-01-12 16:15:00,2026-01-12 17:15:00,LONG,3143.99,3116.36,-27.63
1206,2026-01-12 17:15:00,2026-01-13 03:00:00,SHORT,3116.36,3106.53,9.83
1207,2026-01-13 03:00:00,2026-01-14 10:15:00,LONG,3106.53,3327.24,220.71
1208,2026-01-14 10:15:00,2026-01-14 14:45:00,SHORT,3327.24,3331.09,-3.85
1209,2026-01-14 14:45:00,2026-01-14 18:30:00,LONG,3331.09,3333.63,2.54
1210,2026-01-14 18:30:00,2026-01-14 18:45:00,SHORT,3333.63,3340.42,-6.79
1211,2026-01-14 18:45:00,2026-01-15 00:15:00,LONG,3340.42,3339.86,-0.56
1212,2026-01-15 00:15:00,2026-01-15 08:45:00,SHORT,3339.86,3334.27,5.59
1213,2026-01-15 08:45:00,2026-01-15 14:30:00,LONG,3334.27,3356.0,21.73
1214,2026-01-15 14:30:00,2026-01-15 14:45:00,SHORT,3356.0,3349.7,6.3
1215,2026-01-15 14:45:00,2026-01-15 15:15:00,LONG,3349.7,3331.06,-18.64
1216,2026-01-15 15:15:00,2026-01-16 00:30:00,SHORT,3331.06,3325.53,5.53
1217,2026-01-16 00:30:00,2026-01-16 00:45:00,LONG,3325.53,3320.33,-5.2
1218,2026-01-16 00:45:00,2026-01-16 05:30:00,SHORT,3320.33,3299.67,20.66
1219,2026-01-16 05:30:00,2026-01-16 10:00:00,LONG,3299.67,3303.95,4.28
1220,2026-01-16 10:00:00,2026-01-16 12:15:00,SHORT,3303.95,3312.89,-8.95
1221,2026-01-16 12:15:00,2026-01-16 13:30:00,LONG,3312.89,3303.08,-9.81
1222,2026-01-16 13:30:00,2026-01-16 14:15:00,SHORT,3303.08,3310.31,-7.23
1223,2026-01-16 14:15:00,2026-01-16 14:30:00,LONG,3310.31,3307.18,-3.13
1224,2026-01-16 14:30:00,2026-01-16 15:00:00,SHORT,3307.18,3304.89,2.29
1225,2026-01-16 15:00:00,2026-01-16 15:15:00,LONG,3304.89,3294.85,-10.05
1226,2026-01-16 15:15:00,2026-01-16 22:45:00,SHORT,3294.85,3292.71,2.14
1227,2026-01-16 22:45:00,2026-01-17 02:00:00,LONG,3292.71,3287.95,-4.76
1228,2026-01-17 02:00:00,2026-01-17 02:30:00,SHORT,3287.95,3288.62,-0.67
1229,2026-01-17 02:30:00,2026-01-17 22:00:00,LONG,3288.62,3310.49,21.87
1230,2026-01-17 22:00:00,2026-01-18 03:30:00,SHORT,3310.49,3314.91,-4.42
1231,2026-01-18 03:30:00,2026-01-18 07:00:00,LONG,3314.91,3313.22,-1.7
1232,2026-01-18 07:00:00,2026-01-18 08:15:00,SHORT,3313.22,3310.86,2.36
1233,2026-01-18 08:15:00,2026-01-18 23:00:00,LONG,3310.86,3344.96,34.1
1234,2026-01-18 23:00:00,2026-01-19 11:15:00,SHORT,3344.96,3221.91,123.05
1235,2026-01-19 11:15:00,2026-01-19 20:45:00,LONG,3221.91,3213.45,-8.45
1236,2026-01-19 20:45:00,2026-01-21 05:30:00,SHORT,3213.45,2987.73,225.72
1237,2026-01-21 05:30:00,2026-01-21 07:00:00,LONG,2987.73,2974.91,-12.83
1238,2026-01-21 07:00:00,2026-01-21 07:15:00,SHORT,2974.91,2980.28,-5.37
1239,2026-01-21 07:15:00,2026-01-21 07:30:00,LONG,2980.28,2976.34,-3.94
1240,2026-01-21 07:30:00,2026-01-21 14:00:00,SHORT,2976.34,2939.41,36.93
1241,2026-01-21 14:00:00,2026-01-21 16:15:00,LONG,2939.41,2964.64,25.23
1242,2026-01-21 16:15:00,2026-01-21 19:15:00,SHORT,2964.64,2936.67,27.97
1243,2026-01-21 19:15:00,2026-01-22 07:45:00,LONG,2936.67,3005.61,68.93
1244,2026-01-22 07:45:00,2026-01-22 09:30:00,SHORT,3005.61,3012.96,-7.35
1245,2026-01-22 09:30:00,2026-01-22 10:30:00,LONG,3012.96,3002.31,-10.65
1246,2026-01-22 10:30:00,2026-01-23 01:00:00,SHORT,3002.31,2957.98,44.33
1247,2026-01-23 01:00:00,2026-01-23 06:15:00,LONG,2957.98,2965.74,7.76
1248,2026-01-23 06:15:00,2026-01-23 15:45:00,SHORT,2965.74,2957.47,8.26
1249,2026-01-23 15:45:00,2026-01-23 20:30:00,LONG,2957.47,2939.83,-17.64
1250,2026-01-23 20:30:00,2026-01-23 21:00:00,SHORT,2939.83,2950.45,-10.62
1251,2026-01-23 21:00:00,2026-01-24 04:15:00,LONG,2950.45,2960.2,9.75
1252,2026-01-24 04:15:00,2026-01-24 06:30:00,SHORT,2960.2,2963.58,-3.38
1253,2026-01-24 06:30:00,2026-01-24 07:15:00,LONG,2963.58,2958.49,-5.09
1254,2026-01-24 07:15:00,2026-01-24 08:45:00,SHORT,2958.49,2962.45,-3.97
1255,2026-01-24 08:45:00,2026-01-24 13:45:00,LONG,2962.45,2958.89,-3.56
1256,2026-01-24 13:45:00,2026-01-24 15:00:00,SHORT,2958.89,2965.28,-6.39
1257,2026-01-24 15:00:00,2026-01-24 15:30:00,LONG,2965.28,2960.26,-5.02
1258,2026-01-24 15:30:00,2026-01-24 17:00:00,SHORT,2960.26,2963.1,-2.84
1259,2026-01-24 17:00:00,2026-01-24 19:00:00,LONG,2963.1,2961.35,-1.75
1260,2026-01-24 19:00:00,2026-01-24 22:00:00,SHORT,2961.35,2960.81,0.54
1261,2026-01-24 22:00:00,2026-01-24 23:00:00,LONG,2960.81,2959.99,-0.81
1262,2026-01-24 23:00:00,2026-01-26 01:00:00,SHORT,2959.99,2854.1,105.9
1263,2026-01-26 01:00:00,2026-01-26 03:30:00,LONG,2854.1,2844.64,-9.45
1264,2026-01-26 03:30:00,2026-01-26 04:00:00,SHORT,2844.64,2858.53,-13.89
1265,2026-01-26 04:00:00,2026-01-26 14:00:00,LONG,2858.53,2904.9,46.37
1266,2026-01-26 14:00:00,2026-01-26 14:30:00,SHORT,2904.9,2896.32,8.59
1267,2026-01-26 14:30:00,2026-01-26 20:45:00,LONG,2896.32,2905.86,9.54
1268,2026-01-26 20:45:00,2026-01-26 21:30:00,SHORT,2905.86,2919.46,-13.6
1269,2026-01-26 21:30:00,2026-01-27 06:30:00,LONG,2919.46,2929.96,10.5
1270,2026-01-27 06:30:00,2026-01-27 07:00:00,SHORT,2929.96,2933.86,-3.9
1271,2026-01-27 07:00:00,2026-01-27 07:45:00,LONG,2933.86,2930.16,-3.7
1272,2026-01-27 07:45:00,2026-01-27 14:15:00,SHORT,2930.16,2934.39,-4.22
1273,2026-01-27 14:15:00,2026-01-27 14:30:00,LONG,2934.39,2919.63,-14.76
1274,2026-01-27 14:30:00,2026-01-27 15:00:00,SHORT,2919.63,2931.4,-11.77
1275,2026-01-27 15:00:00,2026-01-27 17:30:00,LONG,2931.4,2930.2,-1.19
1276,2026-01-27 17:30:00,2026-01-27 18:45:00,SHORT,2930.2,2961.88,-31.68
1277,2026-01-27 18:45:00,2026-01-28 08:00:00,LONG,2961.88,2999.25,37.36
1278,2026-01-28 08:00:00,2026-01-28 09:30:00,SHORT,2999.25,2999.94,-0.69
1279,2026-01-28 09:30:00,2026-01-28 14:45:00,LONG,2999.94,3012.4,12.46
1280,2026-01-28 14:45:00,2026-01-28 16:15:00,SHORT,3012.4,3011.44,0.96
1281,2026-01-28 16:15:00,2026-01-28 16:30:00,LONG,3011.44,3003.51,-7.93
1282,2026-01-28 16:30:00,2026-01-28 17:45:00,SHORT,3003.51,3024.55,-21.04
1283,2026-01-28 17:45:00,2026-01-28 19:00:00,LONG,3024.55,3004.7,-19.85
1284,2026-01-28 19:00:00,2026-01-28 19:45:00,SHORT,3004.7,3012.13,-7.43
1285,2026-01-28 19:45:00,2026-01-28 20:30:00,LONG,3012.13,3017.77,5.64
1286,2026-01-28 20:30:00,2026-01-28 22:45:00,SHORT,3017.77,3018.02,-0.24
1287,2026-01-28 22:45:00,2026-01-29 00:00:00,LONG,3018.02,3004.72,-13.3
1288,2026-01-29 00:00:00,2026-01-30 11:45:00,SHORT,3004.72,2745.83,258.89
1289,2026-01-30 11:45:00,2026-01-30 12:15:00,LONG,2745.83,2741.53,-4.3
1290,2026-01-30 12:15:00,2026-01-30 14:30:00,SHORT,2741.53,2745.26,-3.73
1291,2026-01-30 14:30:00,2026-01-30 14:45:00,LONG,2745.26,2743.19,-2.07
1292,2026-01-30 14:45:00,2026-01-30 18:45:00,SHORT,2743.19,2740.94,2.25
1293,2026-01-30 18:45:00,2026-01-30 20:00:00,LONG,2740.94,2723.47,-17.47
1294,2026-01-30 20:00:00,2026-02-01 02:00:00,SHORT,2723.47,2457.86,265.61
1295,2026-02-01 02:00:00,2026-02-01 06:30:00,LONG,2457.86,2424.75,-33.1
1296,2026-02-01 06:30:00,2026-02-01 07:30:00,SHORT,2424.75,2419.97,4.78
1297,2026-02-01 07:30:00,2026-02-01 07:45:00,LONG,2419.97,2414.18,-5.8
1298,2026-02-01 07:45:00,2026-02-02 09:15:00,SHORT,2414.18,2256.54,157.64
1299,2026-02-02 09:15:00,2026-02-02 20:30:00,LONG,2256.54,2317.91,61.37
1300,2026-02-02 20:30:00,2026-02-02 21:00:00,SHORT,2317.91,2332.6,-14.7
1301,2026-02-02 21:00:00,2026-02-03 00:00:00,LONG,2332.6,2338.99,6.38
1302,2026-02-03 00:00:00,2026-02-03 00:15:00,SHORT,2338.99,2344.14,-5.16
1303,2026-02-03 00:15:00,2026-02-03 02:00:00,LONG,2344.14,2345.64,1.49
1304,2026-02-03 02:00:00,2026-02-03 04:30:00,SHORT,2345.64,2348.08,-2.44
1305,2026-02-03 04:30:00,2026-02-03 05:00:00,LONG,2348.08,2333.36,-14.72
1306,2026-02-03 05:00:00,2026-02-03 20:30:00,SHORT,2333.36,2275.47,57.9
1307,2026-02-03 20:30:00,2026-02-03 22:45:00,LONG,2275.47,2238.78,-36.69
1308,2026-02-03 22:45:00,2026-02-04 01:00:00,SHORT,2238.78,2253.48,-14.7
1309,2026-02-04 01:00:00,2026-02-04 09:15:00,LONG,2253.48,2261.3,7.82
1310,2026-02-04 09:15:00,2026-02-05 01:00:00,SHORT,2261.3,2161.83,99.47
1311,2026-02-05 01:00:00,2026-02-05 02:00:00,LONG,2161.83,2129.95,-31.88
1312,2026-02-05 02:00:00,2026-02-05 02:30:00,SHORT,2129.95,2159.74,-29.79
1313,2026-02-05 02:30:00,2026-02-05 02:45:00,LONG,2159.74,2139.12,-20.62
1314,2026-02-05 02:45:00,2026-02-05 09:00:00,SHORT,2139.12,2123.9,15.22
1315,2026-02-05 09:00:00,2026-02-05 10:30:00,LONG,2123.9,2129.19,5.29
1316,2026-02-05 10:30:00,2026-02-06 04:15:00,SHORT,2129.19,1915.57,213.62
1317,2026-02-06 04:15:00,2026-02-06 08:15:00,LONG,1915.57,1888.24,-27.33
1318,2026-02-06 08:15:00,2026-02-06 09:15:00,SHORT,1888.24,1902.33,-14.09
1319,2026-02-06 09:15:00,2026-02-07 06:45:00,LONG,1902.33,2068.81,166.48
1320,2026-02-07 06:45:00,2026-02-07 12:15:00,SHORT,2068.81,2051.37,17.44
1321,2026-02-07 12:15:00,2026-02-07 12:30:00,LONG,2051.37,2039.93,-11.44
1322,2026-02-07 12:30:00,2026-02-07 15:15:00,SHORT,2039.93,2053.13,-13.21
1323,2026-02-07 15:15:00,2026-02-08 03:45:00,LONG,2053.13,2078.22,25.09
1324,2026-02-08 03:45:00,2026-02-08 04:45:00,SHORT,2078.22,2086.49,-8.27
1325,2026-02-08 04:45:00,2026-02-08 06:00:00,LONG,2086.49,2079.29,-7.2
1326,2026-02-08 06:00:00,2026-02-08 08:15:00,SHORT,2079.29,2088.67,-9.38
1327,2026-02-08 08:15:00,2026-02-08 16:30:00,LONG,2088.67,2102.02,13.35
1328,2026-02-08 16:30:00,2026-02-08 18:30:00,SHORT,2102.02,2105.72,-3.71
1329,2026-02-08 18:30:00,2026-02-08 20:45:00,LONG,2105.72,2104.86,-0.86
1330,2026-02-08 20:45:00,2026-02-08 23:00:00,SHORT,2104.86,2116.23,-11.37
1331,2026-02-08 23:00:00,2026-02-08 23:15:00,LONG,2116.23,2106.44,-9.79
1332,2026-02-08 23:15:00,2026-02-09 03:45:00,SHORT,2106.44,2102.92,3.53
1333,2026-02-09 03:45:00,2026-02-09 04:00:00,LONG,2102.92,2092.58,-10.33
1334,2026-02-09 04:00:00,2026-02-09 15:30:00,SHORT,2092.58,2056.95,35.64
1335,2026-02-09 15:30:00,2026-02-10 03:00:00,LONG,2056.95,2101.63,44.69
1336,2026-02-10 03:00:00,2026-02-10 16:00:00,SHORT,2101.63,2036.1,65.54
1337,2026-02-10 16:00:00,2026-02-10 18:15:00,LONG,2036.1,2018.95,-17.14
1338,2026-02-10 18:15:00,2026-02-10 19:30:00,SHORT,2018.95,2022.2,-3.25
1339,2026-02-10 19:30:00,2026-02-10 20:00:00,LONG,2022.2,2008.3,-13.9
1340,2026-02-10 20:00:00,2026-02-10 23:30:00,SHORT,2008.3,2018.74,-10.44
1341,2026-02-10 23:30:00,2026-02-11 01:15:00,LONG,2018.74,2020.25,1.51
1342,2026-02-11 01:15:00,2026-02-11 01:30:00,SHORT,2020.25,2024.46,-4.21
1343,2026-02-11 01:30:00,2026-02-11 02:45:00,LONG,2024.46,2016.83,-7.63
1344,2026-02-11 02:45:00,2026-02-11 14:00:00,SHORT,2016.83,1970.77,46.06
1345,2026-02-11 14:00:00,2026-02-11 14:30:00,LONG,1970.77,1968.11,-2.67
1346,2026-02-11 14:30:00,2026-02-11 19:00:00,SHORT,1968.11,1954.61,13.5
1347,2026-02-11 19:00:00,2026-02-11 20:15:00,LONG,1954.61,1945.47,-9.13
1348,2026-02-11 20:15:00,2026-02-11 20:45:00,SHORT,1945.47,1957.55,-12.08
1349,2026-02-11 20:45:00,2026-02-11 23:15:00,LONG,1957.55,1938.34,-19.21
1350,2026-02-11 23:15:00,2026-02-12 00:00:00,SHORT,1938.34,1950.48,-12.14
1351,2026-02-12 00:00:00,2026-02-12 08:15:00,LONG,1950.48,1964.11,13.63
1352,2026-02-12 08:15:00,2026-02-12 08:45:00,SHORT,1964.11,1965.34,-1.23
1353,2026-02-12 08:45:00,2026-02-12 15:00:00,LONG,1965.34,1969.04,3.7
1354,2026-02-12 15:00:00,2026-02-12 23:15:00,SHORT,1969.04,1949.47,19.57
1355,2026-02-12 23:15:00,2026-02-13 00:15:00,LONG,1949.47,1940.06,-9.41
1356,2026-02-13 00:15:00,2026-02-13 01:00:00,SHORT,1940.06,1940.39,-0.33
1357,2026-02-13 01:00:00,2026-02-13 05:45:00,LONG,1940.39,1937.86,-2.53
1358,2026-02-13 05:45:00,2026-02-13 06:45:00,SHORT,1937.86,1935.7,2.16
1359,2026-02-13 06:45:00,2026-02-13 07:30:00,LONG,1935.7,1939.45,3.75
1360,2026-02-13 07:30:00,2026-02-13 08:00:00,SHORT,1939.45,1942.65,-3.19
1361,2026-02-13 08:00:00,2026-02-14 04:45:00,LONG,1942.65,2054.92,112.27
1362,2026-02-14 04:45:00,2026-02-14 07:45:00,SHORT,2054.92,2057.77,-2.85
1363,2026-02-14 07:45:00,2026-02-15 00:00:00,LONG,2057.77,2082.46,24.69
1364,2026-02-15 00:00:00,2026-02-15 04:00:00,SHORT,2082.46,2068.56,13.9
1365,2026-02-15 04:00:00,2026-02-15 08:15:00,LONG,2068.56,2077.64,9.08
1366,2026-02-15 08:15:00,2026-02-16 04:45:00,SHORT,2077.64,1970.57,107.07
1367,2026-02-16 04:45:00,2026-02-16 05:00:00,LONG,1970.57,1968.13,-2.44
1368,2026-02-16 05:00:00,2026-02-16 06:30:00,SHORT,1968.13,1964.3,3.82
1369,2026-02-16 06:30:00,2026-02-16 15:30:00,LONG,1964.3,1954.94,-9.36
1370,2026-02-16 15:30:00,2026-02-16 17:30:00,SHORT,1954.94,1984.84,-29.89
1371,2026-02-16 17:30:00,2026-02-16 18:45:00,LONG,1984.84,1968.66,-16.17
1372,2026-02-16 18:45:00,2026-02-16 19:30:00,SHORT,1968.66,1977.18,-8.52
1373,2026-02-16 19:30:00,2026-02-17 05:15:00,LONG,1977.18,1977.77,0.58
1374,2026-02-17 05:15:00,2026-02-17 13:15:00,SHORT,1977.77,1987.43,-9.66
1375,2026-02-17 13:15:00,2026-02-17 14:45:00,LONG,1987.43,1948.55,-38.88
1376,2026-02-17 14:45:00,2026-02-17 16:00:00,SHORT,1948.55,1981.2,-32.65
1377,2026-02-17 16:00:00,2026-02-17 17:00:00,LONG,1981.2,1965.63,-15.57
1378,2026-02-17 17:00:00,2026-02-17 18:15:00,SHORT,1965.63,1978.35,-12.72
1379,2026-02-17 18:15:00,2026-02-18 00:45:00,LONG,1978.35,1987.92,9.56
1380,2026-02-18 00:45:00,2026-02-18 02:30:00,SHORT,1987.92,1989.28,-1.37
1381,2026-02-18 02:30:00,2026-02-18 11:00:00,LONG,1989.28,1991.73,2.45
1382,2026-02-18 11:00:00,2026-02-18 15:30:00,SHORT,1991.73,1993.0,-1.27
1383,2026-02-18 15:30:00,2026-02-18 15:45:00,LONG,1993.0,1987.28,-5.72
1384,2026-02-18 15:45:00,2026-02-19 01:00:00,SHORT,1987.28,1961.79,25.49
1385,2026-02-19 01:00:00,2026-02-19 09:45:00,LONG,1961.79,1969.11,7.32
1386,2026-02-19 09:45:00,2026-02-19 20:45:00,SHORT,1969.11,1948.64,20.47
1387,2026-02-19 20:45:00,2026-02-19 22:15:00,LONG,1948.64,1942.17,-6.47
1388,2026-02-19 22:15:00,2026-02-19 22:45:00,SHORT,1942.17,1944.98,-2.81
1389,2026-02-19 22:45:00,2026-02-20 04:15:00,LONG,1944.98,1942.71,-2.27
1390,2026-02-20 04:15:00,2026-02-20 04:30:00,SHORT,1942.71,1945.23,-2.52
1391,2026-02-20 04:30:00,2026-02-20 04:45:00,LONG,1945.23,1937.95,-7.28
1392,2026-02-20 04:45:00,2026-02-20 05:30:00,SHORT,1937.95,1951.49,-13.54
1393,2026-02-20 05:30:00,2026-02-20 11:00:00,LONG,1951.49,1952.63,1.14
1394,2026-02-20 11:00:00,2026-02-20 15:15:00,SHORT,1952.63,1958.04,-5.41
1395,2026-02-20 15:15:00,2026-02-20 17:00:00,LONG,1958.04,1958.79,0.75
1396,2026-02-20 17:00:00,2026-02-20 17:30:00,SHORT,1958.79,1954.7,4.09
1397,2026-02-20 17:30:00,2026-02-21 03:00:00,LONG,1954.7,1963.12,8.42
1398,2026-02-21 03:00:00,2026-02-21 08:30:00,SHORT,1963.12,1966.2,-3.08
1399,2026-02-21 08:30:00,2026-02-21 20:45:00,LONG,1966.2,1981.3,15.11
1400,2026-02-21 20:45:00,2026-02-22 07:30:00,SHORT,1981.3,1978.56,2.74
1401,2026-02-22 07:30:00,2026-02-22 08:15:00,LONG,1978.56,1974.78,-3.78
1402,2026-02-22 08:15:00,2026-02-22 10:15:00,SHORT,1974.78,1976.84,-2.06
1403,2026-02-22 10:15:00,2026-02-22 12:00:00,LONG,1976.84,1978.59,1.75
1404,2026-02-22 12:00:00,2026-02-22 22:30:00,SHORT,1978.59,1959.06,19.53
1405,2026-02-22 22:30:00,2026-02-23 00:15:00,LONG,1959.06,1949.06,-10.0
1406,2026-02-23 00:15:00,2026-02-23 09:30:00,SHORT,1949.06,1893.17,55.89
1407,2026-02-23 09:30:00,2026-02-23 16:00:00,LONG,1893.17,1886.02,-7.15
1408,2026-02-23 16:00:00,2026-02-23 16:15:00,SHORT,1886.02,1893.7,-7.68
1409,2026-02-23 16:15:00,2026-02-23 17:00:00,LONG,1893.7,1875.24,-18.46
1410,2026-02-23 17:00:00,2026-02-24 14:30:00,SHORT,1875.24,1822.88,52.35
1411,2026-02-24 14:30:00,2026-02-26 02:00:00,LONG,1822.88,2050.44,227.55
1412,2026-02-26 02:00:00,2026-02-26 04:30:00,SHORT,2050.44,2071.09,-20.65
1413,2026-02-26 04:30:00,2026-02-26 05:00:00,LONG,2071.09,2067.13,-3.96
1414,2026-02-26 05:00:00,2026-02-26 06:00:00,SHORT,2067.13,2073.07,-5.94
1415,2026-02-26 06:00:00,2026-02-26 06:15:00,LONG,2073.07,2065.07,-8.0
1416,2026-02-26 06:15:00,2026-02-26 09:00:00,SHORT,2065.07,2061.95,3.12
1417,2026-02-26 09:00:00,2026-02-26 11:15:00,LONG,2061.95,2058.1,-3.85
1418,2026-02-26 11:15:00,2026-02-26 12:00:00,SHORT,2058.1,2062.95,-4.85
1419,2026-02-26 12:00:00,2026-02-26 14:30:00,LONG,2062.95,2062.35,-0.59
1420,2026-02-26 14:30:00,2026-02-26 22:30:00,SHORT,2062.35,2034.98,27.38
1421,2026-02-26 22:30:00,2026-02-26 22:45:00,LONG,2034.98,2031.43,-3.55
1422,2026-02-26 22:45:00,2026-02-27 02:15:00,SHORT,2031.43,2029.41,2.02
1423,2026-02-27 02:15:00,2026-02-27 07:30:00,LONG,2029.41,2024.86,-4.55
1424,2026-02-27 07:30:00,2026-02-27 07:45:00,SHORT,2024.86,2030.73,-5.87
1425,2026-02-27 07:45:00,2026-02-27 09:30:00,LONG,2030.73,2031.54,0.81
1426,2026-02-27 09:30:00,2026-02-28 00:00:00,SHORT,2031.54,1935.53,96.01
1427,2026-02-28 00:00:00,2026-02-28 00:15:00,LONG,1935.53,1931.13,-4.4
1428,2026-02-28 00:15:00,2026-02-28 04:30:00,SHORT,1931.13,1925.47,5.66
1429,2026-02-28 04:30:00,2026-02-28 05:30:00,LONG,1925.47,1917.12,-8.35
1430,2026-02-28 05:30:00,2026-02-28 13:45:00,SHORT,1917.12,1877.2,39.92
1431,2026-02-28 13:45:00,2026-03-01 08:45:00,LONG,1877.2,1995.8,118.6
1432,2026-03-01 08:45:00,2026-03-01 13:45:00,SHORT,1995.8,1984.83,10.97
1433,2026-03-01 13:45:00,2026-03-01 15:45:00,LONG,1984.83,2005.74,20.91
1434,2026-03-01 15:45:00,2026-03-01 16:00:00,SHORT,2005.74,2001.57,4.17
1435,2026-03-01 16:00:00,2026-03-01 16:45:00,LONG,2001.57,1989.58,-11.99
1436,2026-03-01 16:45:00,2026-03-02 01:00:00,SHORT,1989.58,1970.51,19.07
1437,2026-03-02 01:00:00,2026-03-02 02:00:00,LONG,1970.51,1952.37,-18.14
1438,2026-03-02 02:00:00,2026-03-02 03:00:00,SHORT,1952.37,1965.99,-13.61
1439,2026-03-02 03:00:00,2026-03-02 06:15:00,LONG,1965.99,1961.15,-4.84
1440,2026-03-02 06:15:00,2026-03-02 14:30:00,SHORT,1961.15,1937.3,23.85
1441,2026-03-02 14:30:00,2026-03-03 01:45:00,LONG,1937.3,2021.16,83.86
1442,2026-03-03 01:45:00,2026-03-03 16:00:00,SHORT,2021.16,1984.25,36.91
1443,2026-03-03 16:00:00,2026-03-03 16:30:00,LONG,1984.25,1987.91,3.66
1444,2026-03-03 16:30:00,2026-03-03 18:15:00,SHORT,1987.91,1986.87,1.04
1445,2026-03-03 18:15:00,2026-03-04 00:30:00,LONG,1986.87,1975.13,-11.74
1446,2026-03-04 00:30:00,2026-03-04 00:45:00,SHORT,1975.13,1971.93,3.2
1447,2026-03-04 00:45:00,2026-03-04 03:00:00,LONG,1971.93,1972.28,0.35
1448,2026-03-04 03:00:00,2026-03-04 06:30:00,SHORT,1972.28,1974.36,-2.08
1449,2026-03-04 06:30:00,2026-03-05 01:15:00,LONG,1974.36,2128.15,153.79
1450,2026-03-05 01:15:00,2026-03-05 10:15:00,SHORT,2128.15,2136.04,-7.89
1451,2026-03-05 10:15:00,2026-03-05 13:15:00,LONG,2136.04,2118.22,-17.82
1452,2026-03-05 13:15:00,2026-03-06 01:30:00,SHORT,2118.22,2072.05,46.17
1453,2026-03-06 01:30:00,2026-03-06 03:00:00,LONG,2072.05,2077.07,5.02
1454,2026-03-06 03:00:00,2026-03-06 03:15:00,SHORT,2077.07,2085.34,-8.28
1455,2026-03-06 03:15:00,2026-03-06 04:30:00,LONG,2085.34,2069.84,-15.51
1456,2026-03-06 04:30:00,2026-03-06 07:15:00,SHORT,2069.84,2078.15,-8.32
1457,2026-03-06 07:15:00,2026-03-06 08:45:00,LONG,2078.15,2075.96,-2.2
1458,2026-03-06 08:45:00,2026-03-07 02:45:00,SHORT,2075.96,1977.78,98.17
1459,2026-03-07 02:45:00,2026-03-07 04:00:00,LONG,1977.78,1973.7,-4.08
1460,2026-03-07 04:00:00,2026-03-07 07:45:00,SHORT,1973.7,1982.16,-8.46
1461,2026-03-07 07:45:00,2026-03-07 08:45:00,LONG,1982.16,1978.42,-3.74
1462,2026-03-07 08:45:00,2026-03-07 09:00:00,SHORT,1978.42,1982.1,-3.68
1463,2026-03-07 09:00:00,2026-03-07 13:30:00,LONG,1982.1,1978.64,-3.46
1464,2026-03-07 13:30:00,2026-03-07 14:30:00,SHORT,1978.64,1979.21,-0.57
1465,2026-03-07 14:30:00,2026-03-07 15:30:00,LONG,1979.21,1978.43,-0.78
1466,2026-03-07 15:30:00,2026-03-08 09:00:00,SHORT,1978.43,1963.5,14.93
1467,2026-03-08 09:00:00,2026-03-08 11:00:00,LONG,1963.5,1969.63,6.14
1468,2026-03-08 11:00:00,2026-03-08 19:15:00,SHORT,1969.63,1953.89,15.74
1469,2026-03-08 19:15:00,2026-03-08 21:00:00,LONG,1953.89,1951.05,-2.84
