交易 #,类型,日期和时间,信号,价格 USD,大小（数量）,大小（价值）,净损益 USD,净损益 %,有利波动 USD,有利波动 %,不利波动 USD,不利波动 %,累计P&L USD,累计P&L %
373,多头进场,2026-03-19 11:00,long,2228.77,0.8973,1999.875321,-21.89,-1.09,0.92,0.05,-21.89,-1.09,-541.92,-0.05
374,多头出场,2026-03-19 19:00,XL,2168.2,0.9135,1999.96209,-19.31,-0.97,1.94,0.10,-19.31,-0.97,-561.23,-0.06
374,多头进场,2026-03-19 17:30,long,2189.34,0.9135,1999.96209,-19.31,-0.97,1.94,0.10,-19.31,-0.97,-561.23,-0.06
375,多头出场,2026-03-20 07:30,XL,2132.77,0.9322,1999.932558,-11.76,-0.59,9.82,0.49,-11.76,-0.59,-573,-0.06
375,多头进场,2026-03-20 03:00,long,2145.39,0.9322,1999.932558,-11.76,-0.59,9.82,0.49,-11.76,-0.59,-573,-0.06
376,多头出场,2026-03-20 10:00,XL,2140.1,0.9332,1999.950252,-2.81,-0.14,16.61,0.83,-2.81,-0.14,-575.81,-0.06
376,多头进场,2026-03-20 08:00,long,2143.11,0.9332,1999.950252,-2.81,-0.14,16.61,0.83,-2.81,-0.14,-575.81,-0.06
377,多头出场,2026-03-20 13:30,XL,2139.73,0.9324,1999.988676,-4.9,-0.25,13.14,0.66,-4.9,-0.25,-580.71,-0.06
377,多头进场,2026-03-20 10:30,long,2144.99,0.9324,1999.988676,-4.9,-0.25,13.14,0.66,-4.9,-0.25,-580.71,-0.06
378,多头出场,2026-03-20 17:00,XL,2156.29,0.9298,1999.841734,5.08,0.25,23.78,1.19,-3.63,-0.18,-575.63,-0.06
378,多头进场,2026-03-20 15:30,long,2150.83,0.9298,1999.841734,5.08,0.25,23.78,1.19,-3.63,-0.18,-575.63,-0.06
379,多头出场,2026-03-20 19:30,XL,2138.07,0.9308,1999.954112,-9.84,-0.49,9.35,0.47,-9.84,-0.49,-585.47,-0.06
379,多头进场,2026-03-20 18:30,long,2148.64,0.9308,1999.954112,-9.84,-0.49,9.35,0.47,-9.84,-0.49,-585.47,-0.06
380,多头出场,2026-03-20 22:00,XL,2125.61,0.9316,1999.847088,-19.63,-0.98,0.19,0.01,-20.79,-1.04,-605.1,-0.06
380,多头进场,2026-03-20 21:00,long,2146.68,0.9316,1999.847088,-19.63,-0.98,0.19,0.01,-20.79,-1.04,-605.1,-0.06
381,多头出场,2026-03-21 07:00,XL,2146.99,0.9293,1999.965116,-4.77,-0.24,14.35,0.72,-7.72,-0.39,-609.87,-0.06
381,多头进场,2026-03-21 05:00,long,2152.12,0.9293,1999.965116,-4.77,-0.24,14.35,0.72,-7.72,-0.39,-609.87,-0.06
382,多头出场,2026-03-21 22:30,XL,2158.89,0.9285,1999.998285,4.53,0.23,12.66,0.63,-0.99,-0.05,-605.34,-0.06
382,多头进场,2026-03-21 16:30,long,2154.01,0.9285,1999.998285,4.53,0.23,12.66,0.63,-0.99,-0.05,-605.34,-0.06
383,多头出场,2026-03-22 00:30,XL,2145.77,0.9279,1999.81008,-8.75,-0.44,0.41,0.02,-8.75,-0.44,-614.09,-0.06
383,多头进场,2026-03-21 23:30,long,2155.2,0.9279,1999.81008,-8.75,-0.44,0.41,0.02,-8.75,-0.44,-614.09,-0.06
384,多头出场,2026-03-22 07:00,XL,2149.56,0.9285,1999.924005,-4.06,-0.20,2.83,0.14,-4.17,-0.21,-618.15,-0.06
384,多头进场,2026-03-22 04:00,long,2153.93,0.9285,1999.924005,-4.06,-0.20,2.83,0.14,-4.17,-0.21,-618.15,-0.06
385,多头出场,2026-03-23 12:00,XL,2050.54,0.9674,1999.838302,-16.15,-0.81,4.15,0.21,-16.15,-0.81,-634.29,-0.06
385,多头进场,2026-03-23 10:00,long,2067.23,0.9674,1999.838302,-16.15,-0.81,4.15,0.21,-16.15,-0.81,-634.29,-0.06
386,多头出场,2026-03-23 14:30,XL,2052.49,0.9685,1999.923445,-12.09,-0.60,6.3,0.32,-12.09,-0.60,-646.38,-0.06
386,多头进场,2026-03-23 12:30,long,2064.97,0.9685,1999.923445,-12.09,-0.60,6.3,0.32,-12.09,-0.60,-646.38,-0.06
387,空头出场,2026-03-24 15:00,XS,2147.96,0.9335,1999.865055,-5.26,-0.26,15.72,0.79,-8.15,-0.41,-651.63,-0.07
387,空头进场,2026-03-24 08:00,short,2142.33,0.9335,1999.865055,-5.26,-0.26,15.72,0.79,-8.15,-0.41,-651.63,-0.07
388,空头出场,2026-03-24 23:00,XS,2143.11,0.9301,1999.956826,6.65,0.33,27.3,1.36,-9.28,-0.46,-644.98,-0.06
388,空头进场,2026-03-24 21:00,short,2150.26,0.9301,1999.956826,6.65,0.33,27.3,1.36,-9.28,-0.46,-644.98,-0.06
389,多头出场,2026-03-25 07:00,Close entry(s) order long,2159.17,0.934,1999.90882,16.76,0.84,17.5,0.88,-0.64,-0.03,-628.23,-0.06
389,多头进场,2026-03-25 04:00,long,2141.23,0.934,1999.90882,16.76,0.84,17.5,0.88,-0.64,-0.03,-628.23,-0.06
390,空头出场,2026-03-26 00:00,XS,2167.91,0.9203,1999.90393,4.78,0.24,23.84,1.19,-2.62,-0.13,-623.45,-0.06
390,空头进场,2026-03-25 22:30,short,2173.1,0.9203,1999.90393,4.78,0.24,23.84,1.19,-2.62,-0.13,-623.45,-0.06
391,空头出场,2026-03-26 06:30,XS,2176.55,0.9225,1999.804725,-8.06,-0.40,9.34,0.47,-8.06,-0.40,-631.51,-0.06
391,空头进场,2026-03-26 01:00,short,2167.81,0.9225,1999.804725,-8.06,-0.40,9.34,0.47,-8.06,-0.40,-631.51,-0.06
392,空头出场,2026-03-26 10:00,Close entry(s) order short,2153.64,0.9224,1999.864664,13.35,0.67,14.64,0.73,-3.23,-0.16,-618.17,-0.06
392,空头进场,2026-03-26 07:30,short,2168.11,0.9224,1999.864664,13.35,0.67,14.64,0.73,-3.23,-0.16,-618.17,-0.06
393,多头出场,2026-03-27 11:00,XL,2059.3,0.9647,1999.832747,-13.23,-0.66,2.54,0.13,-17.43,-0.87,-631.39,-0.06
393,多头进场,2026-03-27 05:00,long,2073.01,0.9647,1999.832747,-13.23,-0.66,2.54,0.13,-17.43,-0.87,-631.39,-0.06
394,多头出场,2026-03-27 16:00,XL,2055.52,0.9688,1999.826024,-8.44,-0.42,6.12,0.31,-8.44,-0.42,-639.83,-0.06
394,多头进场,2026-03-27 14:00,long,2064.23,0.9688,1999.826024,-8.44,-0.42,6.12,0.31,-8.44,-0.42,-639.83,-0.06
395,多头出场,2026-03-28 16:30,XL,1997.36,1.0042,1999.834174,5.91,0.30,15.77,0.79,-0.5,-0.03,-633.92,-0.06
395,多头进场,2026-03-28 13:00,long,1991.47,1.0042,1999.834174,5.91,0.30,15.77,0.79,-0.5,-0.03,-633.92,-0.06
396,多头出场,2026-03-28 20:30,XL,1993.66,1.0021,1999.820823,-1.97,-0.10,7.05,0.35,-1.97,-0.10,-635.89,-0.06
396,多头进场,2026-03-28 18:30,long,1995.63,1.0021,1999.820823,-1.97,-0.10,7.05,0.35,-1.97,-0.10,-635.89,-0.06
397,空头出场,2026-03-29 07:00,Close entry(s) order short,1995.19,0.9956,1999.841808,13.43,0.67,19.29,0.96,-3.11,-0.16,-622.46,-0.06
397,空头进场,2026-03-29 05:30,short,2008.68,0.9956,1999.841808,13.43,0.67,19.29,0.96,-3.11,-0.16,-622.46,-0.06
398,多头出场,2026-03-29 12:00,XL,2006.52,0.9962,1999.861538,-0.97,-0.05,10.19,0.51,-1.86,-0.09,-623.43,-0.06
398,多头进场,2026-03-29 10:30,long,2007.49,0.9962,1999.861538,-0.97,-0.05,10.19,0.51,-1.86,-0.09,-623.43,-0.06
399,多头出场,2026-03-30 01:00,XL,1987.82,1.0002,1999.809882,-11.59,-0.58,0.03,0.00,-11.59,-0.58,-635.02,-0.06
399,多头进场,2026-03-30 00:00,long,1999.41,1.0002,1999.809882,-11.59,-0.58,0.03,0.00,-11.59,-0.58,-635.02,-0.06
400,多头出场,2026-03-30 06:00,XL,1995.05,1.0019,1999.852514,-1.01,-0.05,11.1,0.56,-3.23,-0.16,-636.03,-0.06
400,多头进场,2026-03-30 03:00,long,1996.06,1.0019,1999.852514,-1.01,-0.05,11.1,0.56,-3.23,-0.16,-636.03,-0.06
401,空头出场,2026-03-31 17:00,Close entry(s) order short,2024.64,0.9761,1999.970334,23.72,1.19,25.74,1.29,-8.4,-0.42,-612.31,-0.06
401,空头进场,2026-03-31 15:00,short,2048.94,0.9761,1999.970334,23.72,1.19,25.74,1.29,-8.4,-0.42,-612.31,-0.06
402,多头出场,2026-03-31 21:30,Close entry(s) order long,2073.25,0.9754,1999.823604,22.42,1.12,27.17,1.36,-5.85,-0.29,-589.89,-0.06
402,多头进场,2026-03-31 20:00,long,2050.26,0.9754,1999.823604,22.42,1.12,27.17,1.36,-5.85,-0.29,-589.89,-0.06
403,空头出场,2026-04-01 00:30,XS,2070.74,0.9782,1999.83208,-25.77,-1.29,0.24,0.01,-30.83,-1.54,-615.65,-0.06
403,空头进场,2026-03-31 22:30,short,2044.4,0.9782,1999.83208,-25.77,-1.29,0.24,0.01,-30.83,-1.54,-615.65,-0.06
404,空头出场,2026-04-01 11:00,XS,2102.16,0.9598,1999.992848,-17.66,-0.88,2.24,0.11,-17.66,-0.88,-633.31,-0.06
404,空头进场,2026-04-01 10:00,short,2083.76,0.9598,1999.992848,-17.66,-0.88,2.24,0.11,-17.66,-0.88,-633.31,-0.06
405,空头出场,2026-04-01 23:00,XS,2133.05,0.9446,1999.878782,-15,-0.75,4.24,0.21,-15,-0.75,-648.31,-0.06
405,空头进场,2026-04-01 21:30,short,2117.17,0.9446,1999.878782,-15,-0.75,4.24,0.21,-15,-0.75,-648.31,-0.06
406,空头出场,2026-04-02 04:30,XS,2144.07,0.9408,1999.896192,-17.24,-0.86,1.82,0.09,-17.24,-0.86,-665.56,-0.07
406,空头进场,2026-04-02 02:00,short,2125.74,0.9408,1999.896192,-17.24,-0.86,1.82,0.09,-17.24,-0.86,-665.56,-0.07
407,空头出场,2026-04-03 03:30,XS,2063.71,0.977,1999.90923,-16.34,-0.82,3.38,0.17,-16.34,-0.82,-681.89,-0.07
407,空头进场,2026-04-03 01:30,short,2046.99,0.977,1999.90923,-16.34,-0.82,3.38,0.17,-16.34,-0.82,-681.89,-0.07
408,空头出场,2026-04-03 13:30,XS,2057.12,0.9722,1999.795956,-0.14,-0.01,14.02,0.70,-5.64,-0.28,-682.03,-0.07
408,空头进场,2026-04-03 06:00,short,2056.98,0.9722,1999.795956,-0.14,-0.01,14.02,0.70,-5.64,-0.28,-682.03,-0.07
409,空头出场,2026-04-03 20:00,XS,2065.49,0.9727,1999.987924,-9.11,-0.46,2.26,0.11,-9.11,-0.46,-691.14,-0.07
409,空头进场,2026-04-03 18:00,short,2056.12,0.9727,1999.987924,-9.11,-0.46,2.26,0.11,-9.11,-0.46,-691.14,-0.07
410,空头出场,2026-04-03 22:00,XS,2056.28,0.9755,1999.98961,-5.91,-0.30,7.79,0.39,-5.91,-0.30,-697.06,-0.07
410,空头进场,2026-04-03 20:30,short,2050.22,0.9755,1999.98961,-5.91,-0.30,7.79,0.39,-5.91,-0.30,-697.06,-0.07
411,空头出场,2026-04-04 13:30,XS,2053.93,0.9745,1999.88839,-1.67,-0.08,4.25,0.21,-2.13,-0.11,-698.72,-0.07
411,空头进场,2026-04-04 06:30,short,2052.22,0.9745,1999.88839,-1.67,-0.08,4.25,0.21,-2.13,-0.11,-698.72,-0.07
412,空头出场,2026-04-04 18:30,XS,2053.07,0.9754,1999.999176,-2.57,-0.13,2.65,0.13,-2.57,-0.13,-701.29,-0.07
412,空头进场,2026-04-04 16:30,short,2050.44,0.9754,1999.999176,-2.57,-0.13,2.65,0.13,-2.57,-0.13,-701.29,-0.07
413,空头出场,2026-04-04 21:30,XS,2053.18,0.9746,1999.986406,-1.04,-0.05,3.92,0.20,-1.04,-0.05,-702.33,-0.07
413,空头进场,2026-04-04 19:00,short,2052.11,0.9746,1999.986406,-1.04,-0.05,3.92,0.20,-1.04,-0.05,-702.33,-0.07
414,空头出场,2026-04-05 13:00,Close entry(s) order short,2052.61,0.9713,1999.945552,6.25,0.31,7.87,0.39,-1.18,-0.06,-696.08,-0.07
414,空头进场,2026-04-05 09:00,short,2059.04,0.9713,1999.945552,6.25,0.31,7.87,0.39,-1.18,-0.06,-696.08,-0.07
415,空头出场,2026-04-06 06:30,XS,2085.34,0.9737,1999.804534,-30.69,-1.53,1.05,0.05,-32.59,-1.63,-726.78,-0.07
415,空头进场,2026-04-06 06:00,short,2053.82,0.9737,1999.804534,-30.69,-1.53,1.05,0.05,-32.59,-1.63,-726.78,-0.07
416,空头出场,2026-04-07 02:00,XS,2142.01,0.9346,1999.941194,-1.98,-0.10,15.69,0.78,-1.98,-0.10,-728.76,-0.07
416,空头进场,2026-04-07 00:30,short,2139.89,0.9346,1999.941194,-1.98,-0.10,15.69,0.78,-1.98,-0.10,-728.76,-0.07
417,空头出场,2026-04-07 06:30,XS,2106.56,0.9351,1999.870317,30.03,1.50,30.03,1.50,-1.24,-0.06,-698.73,-0.07
417,空头进场,2026-04-07 05:30,short,2138.67,0.9351,1999.870317,30.03,1.50,30.03,1.50,-1.24,-0.06,-698.73,-0.07
418,多头出场,2026-04-07 18:00,XL,2118.5,0.9456,1999.981824,3.27,0.16,17.15,0.86,-0.5,-0.03,-695.46,-0.07
418,多头进场,2026-04-07 16:30,long,2115.04,0.9456,1999.981824,3.27,0.16,17.15,0.86,-0.5,-0.03,-695.46,-0.07
419,多头出场,2026-04-08 02:30,XL,2083.34,0.9525,1999.821375,-15.44,-0.77,1.89,0.09,-15.44,-0.77,-710.9,-0.07
419,多头进场,2026-04-08 01:30,long,2099.55,0.9525,1999.821375,-15.44,-0.77,1.89,0.09,-15.44,-0.77,-710.9,-0.07
420,多头出场,2026-04-08 03:30,Close entry(s) order long,2114.13,0.9538,1999.88015,16.58,0.83,18.45,0.92,-5.77,-0.29,-694.32,-0.07
420,多头进场,2026-04-08 03:00,long,2096.75,0.9538,1999.88015,16.58,0.83,18.45,0.92,-5.77,-0.29,-694.32,-0.07
421,空头出场,2026-04-08 22:00,Close entry(s) order short,2225.32,0.8943,1999.905204,9.8,0.49,12.88,0.64,-3.74,-0.19,-684.52,-0.07
421,空头进场,2026-04-08 21:30,short,2236.28,0.8943,1999.905204,9.8,0.49,12.88,0.64,-3.74,-0.19,-684.52,-0.07
422,多头出场,2026-04-09 02:30,XL,2208.76,0.8962,1999.852376,-20.36,-1.02,0.62,0.03,-20.36,-1.02,-704.88,-0.07
422,多头进场,2026-04-09 01:30,long,2231.48,0.8962,1999.852376,-20.36,-1.02,0.62,0.03,-20.36,-1.02,-704.88,-0.07
423,多头出场,2026-04-09 19:00,XL,2182.54,0.9113,1999.793172,-10.84,-0.54,1.39,0.07,-10.84,-0.54,-715.73,-0.07
423,多头进场,2026-04-09 17:30,long,2194.44,0.9113,1999.793172,-10.84,-0.54,1.39,0.07,-10.84,-0.54,-715.73,-0.07
424,多头出场,2026-04-09 23:30,Close entry(s) order long,2218.19,0.9154,1999.87438,30.66,1.53,36.27,1.81,-2.16,-0.11,-685.07,-0.07
424,多头进场,2026-04-09 23:00,long,2184.7,0.9154,1999.87438,30.66,1.53,36.27,1.81,-2.16,-0.11,-685.07,-0.07
425,空头出场,2026-04-10 09:30,XS,2201.06,0.9099,1999.942002,-2.8,-0.14,17.78,0.89,-2.98,-0.15,-687.87,-0.07
425,空头进场,2026-04-10 06:30,short,2197.98,0.9099,1999.942002,-2.8,-0.14,17.78,0.89,-2.98,-0.15,-687.87,-0.07
426,空头出场,2026-04-10 17:00,XS,2192.64,0.9129,1999.908288,-1.75,-0.09,12.78,0.64,-1.75,-0.09,-689.62,-0.07
426,空头进场,2026-04-10 14:00,short,2190.72,0.9129,1999.908288,-1.75,-0.09,12.78,0.64,-1.75,-0.09,-689.62,-0.07
427,空头出场,2026-04-10 19:00,XS,2205.5,0.9126,1999.999404,-12.74,-0.64,0.52,0.03,-12.74,-0.64,-702.36,-0.07
427,空头进场,2026-04-10 18:00,short,2191.54,0.9126,1999.999404,-12.74,-0.64,0.52,0.03,-12.74,-0.64,-702.36,-0.07
428,空头出场,2026-04-11 17:00,XS,2240.61,0.8937,1999.984419,-2.45,-0.12,7,0.35,-5.22,-0.26,-704.81,-0.07
428,空头进场,2026-04-11 11:30,short,2237.87,0.8937,1999.984419,-2.45,-0.12,7,0.35,-5.22,-0.26,-704.81,-0.07
429,空头出场,2026-04-11 23:00,XS,2247.35,0.8935,1999.965725,-8.04,-0.40,0.56,0.03,-8.04,-0.40,-712.86,-0.07
429,空头进场,2026-04-11 21:00,short,2238.35,0.8935,1999.965725,-8.04,-0.40,0.56,0.03,-8.04,-0.40,-712.86,-0.07
430,多头出场,2026-04-13 04:30,Close entry(s) order long,2214.01,0.9078,1999.865244,10.01,0.50,13.79,0.69,-8.21,-0.41,-702.84,-0.07
430,多头进场,2026-04-13 01:30,long,2202.98,0.9078,1999.865244,10.01,0.50,13.79,0.69,-8.21,-0.41,-702.84,-0.07
431,空头出场,2026-04-13 08:00,XS,2200.39,0.9138,1999.94268,-10.77,-0.54,3.65,0.18,-11.84,-0.59,-713.62,-0.07
431,空头进场,2026-04-13 06:00,short,2188.6,0.9138,1999.94268,-10.77,-0.54,3.65,0.18,-11.84,-0.59,-713.62,-0.07
432,空头出场,2026-04-13 14:00,XS,2196.29,0.9085,1999.926475,4.6,0.23,17.09,0.85,-1.81,-0.09,-709.02,-0.07
432,空头进场,2026-04-13 10:00,short,2201.35,0.9085,1999.926475,4.6,0.23,17.09,0.85,-1.81,-0.09,-709.02,-0.07
433,多头出场,2026-04-13 21:30,XL,2188.36,0.9123,1999.925814,-3.48,-0.17,8.72,0.44,-3.48,-0.17,-712.5,-0.07
433,多头进场,2026-04-13 20:30,long,2192.18,0.9123,1999.925814,-3.48,-0.17,8.72,0.44,-3.48,-0.17,-712.5,-0.07
434,空头出场,2026-04-14 23:00,Close entry(s) order short,2341.9,0.8492,1999.772588,11.03,0.55,17.01,0.85,-2.46,-0.12,-701.47,-0.07
434,空头进场,2026-04-14 22:30,short,2354.89,0.8492,1999.772588,11.03,0.55,17.01,0.85,-2.46,-0.12,-701.47,-0.07
435,多头出场,2026-04-15 10:30,XL,2323.08,0.8551,1999.99339,-13.53,-0.68,3.81,0.19,-13.53,-0.68,-715,-0.07
435,多头进场,2026-04-15 08:00,long,2338.9,0.8551,1999.99339,-13.53,-0.68,3.81,0.19,-13.53,-0.68,-715,-0.07
436,多头出场,2026-04-15 13:30,XL,2321.04,0.8568,1999.89972,-11.23,-0.56,4.02,0.20,-11.23,-0.56,-726.23,-0.07
436,多头进场,2026-04-15 12:30,long,2334.15,0.8568,1999.89972,-11.23,-0.56,4.02,0.20,-11.23,-0.56,-726.23,-0.07
437,多头出场,2026-04-15 18:00,XL,2315.55,0.8588,1999.767328,-11.17,-0.56,1.87,0.09,-11.17,-0.56,-737.41,-0.07
437,多头进场,2026-04-15 16:30,long,2328.56,0.8588,1999.767328,-11.17,-0.56,1.87,0.09,-11.17,-0.56,-737.41,-0.07
438,多头出场,2026-04-15 21:30,XL,2325.14,0.8598,1999.989378,-0.83,-0.04,12.6,0.63,-0.83,-0.04,-738.24,-0.07
438,多头进场,2026-04-15 19:00,long,2326.11,0.8598,1999.989378,-0.83,-0.04,12.6,0.63,-0.83,-0.04,-738.24,-0.07
439,空头出场,2026-04-16 10:30,XS,2368.72,0.8502,1999.814934,-14.07,-0.70,2.07,0.10,-14.07,-0.70,-752.31,-0.08
439,空头进场,2026-04-16 09:00,short,2352.17,0.8502,1999.814934,-14.07,-0.70,2.07,0.10,-14.07,-0.70,-752.31,-0.08
440,空头出场,2026-04-16 18:30,Close entry(s) order short,2333.08,0.8492,1999.798064,18.55,0.93,21.37,1.07,-6.11,-0.31,-733.76,-0.07
440,空头进场,2026-04-16 12:30,short,2354.92,0.8492,1999.798064,18.55,0.93,21.37,1.07,-6.11,-0.31,-733.76,-0.07
441,多头出场,2026-04-16 21:30,XL,2309.06,0.8512,1999.988032,-34.52,-1.73,0.88,0.04,-47.06,-2.35,-768.28,-0.08
441,多头进场,2026-04-16 21:00,long,2349.61,0.8512,1999.988032,-34.52,-1.73,0.88,0.04,-47.06,-2.35,-768.28,-0.08
442,多头出场,2026-04-17 00:30,XL,2325.24,0.8547,1999.861248,-12.48,-0.62,7.93,0.40,-12.48,-0.62,-780.76,-0.08
442,多头进场,2026-04-16 23:30,long,2339.84,0.8547,1999.861248,-12.48,-0.62,7.93,0.40,-12.48,-0.62,-780.76,-0.08
443,多头出场,2026-04-17 03:00,Close entry(s) order long,2346.54,0.8532,1999.798416,2.27,0.11,3.61,0.18,-6.81,-0.34,-778.49,-0.08
443,多头进场,2026-04-17 02:30,long,2343.88,0.8532,1999.798416,2.27,0.11,3.61,0.18,-6.81,-0.34,-778.49,-0.08
444,空头出场,2026-04-17 15:00,XS,2333.65,0.8567,1999.923315,0.69,0.03,13.75,0.69,-4.31,-0.22,-777.8,-0.08
444,空头进场,2026-04-17 09:00,short,2334.45,0.8567,1999.923315,0.69,0.03,13.75,0.69,-4.31,-0.22,-777.8,-0.08
445,空头出场,2026-04-18 16:00,XS,2389.92,0.8273,1999.790925,22.61,1.13,22.61,1.13,-2.44,-0.12,-755.19,-0.08
445,空头进场,2026-04-18 11:00,short,2417.25,0.8273,1999.790925,22.61,1.13,22.61,1.13,-2.44,-0.12,-755.19,-0.08
446,多头出场,2026-04-19 21:00,Close entry(s) order long,2342.96,0.8582,1999.794804,10.93,0.55,17.56,0.88,-3.57,-0.18,-744.26,-0.07
446,多头进场,2026-04-19 19:30,long,2330.22,0.8582,1999.794804,10.93,0.55,17.56,0.88,-3.57,-0.18,-744.26,-0.07
447,空头出场,2026-04-20 01:30,XS,2316.92,0.8577,1999.950552,12.73,0.64,28.44,1.42,-0.29,-0.01,-731.53,-0.07
447,空头进场,2026-04-19 23:30,short,2331.76,0.8577,1999.950552,12.73,0.64,28.44,1.42,-0.29,-0.01,-731.53,-0.07
448,多头出场,2026-04-20 15:00,Close entry(s) order long,2315.78,0.8745,1999.85907,25.29,1.26,40.14,2.01,-2.38,-0.12,-706.24,-0.07
448,多头进场,2026-04-20 14:30,long,2286.86,0.8745,1999.85907,25.29,1.26,40.14,2.01,-2.38,-0.12,-706.24,-0.07
449,空头出场,2026-04-20 23:00,XS,2318.74,0.8726,1999.798502,-23.53,-1.18,10.11,0.51,-23.73,-1.19,-729.78,-0.07
449,空头进场,2026-04-20 22:30,short,2291.77,0.8726,1999.798502,-23.53,-1.18,10.11,0.51,-23.73,-1.19,-729.78,-0.07
450,空头出场,2026-04-21 02:00,XS,2324.17,0.8691,1999.903392,-20.03,-1.00,1.75,0.09,-20.03,-1.00,-749.81,-0.07
450,空头进场,2026-04-21 00:30,short,2301.12,0.8691,1999.903392,-20.03,-1.00,1.75,0.09,-20.03,-1.00,-749.81,-0.07
451,空头出场,2026-04-21 13:00,XS,2318.17,0.8654,1999.835552,-6.31,-0.32,8.31,0.42,-14.15,-0.71,-756.12,-0.08
451,空头进场,2026-04-21 07:00,short,2310.88,0.8654,1999.835552,-6.31,-0.32,8.31,0.42,-14.15,-0.71,-756.12,-0.08
452,空头出场,2026-04-21 14:30,XS,2324.38,0.8638,1999.774742,-8.02,-0.40,5.18,0.26,-8.02,-0.40,-764.14,-0.08
452,空头进场,2026-04-21 13:30,short,2315.09,0.8638,1999.774742,-8.02,-0.40,5.18,0.26,-8.02,-0.40,-764.14,-0.08
453,空头出场,2026-04-21 21:30,XS,2312.7,0.8624,1999.957344,5.48,0.27,20.04,1.00,-2.7,-0.13,-758.66,-0.08
453,空头进场,2026-04-21 20:00,short,2319.06,0.8624,1999.957344,5.48,0.27,20.04,1.00,-2.7,-0.13,-758.66,-0.08
454,多头出场,2026-04-22 03:30,XL,2309.8,0.8643,1999.800054,-3.44,-0.17,15.54,0.78,-3.44,-0.17,-762.1,-0.08
454,多头进场,2026-04-22 02:30,long,2313.78,0.8643,1999.800054,-3.44,-0.17,15.54,0.78,-3.44,-0.17,-762.1,-0.08
455,多头出场,2026-04-22 06:30,XL,2303.65,0.8623,1999.785799,-13.35,-0.67,6.38,0.32,-13.35,-0.67,-775.45,-0.08
455,多头进场,2026-04-22 04:00,long,2319.13,0.8623,1999.785799,-13.35,-0.67,6.38,0.32,-13.35,-0.67,-775.45,-0.08
456,多头出场,2026-04-22 10:00,Close entry(s) order long,2355.56,0.863,1999.77812,33.07,1.65,33.85,1.69,-2.62,-0.13,-742.38,-0.07
456,多头进场,2026-04-22 07:00,long,2317.24,0.863,1999.77812,33.07,1.65,33.85,1.69,-2.62,-0.13,-742.38,-0.07
457,空头出场,2026-04-23 03:00,XS,2405.18,0.8379,1999.765656,-15.53,-0.78,0,0.00,-15.65,-0.78,-757.91,-0.08
457,空头进场,2026-04-23 00:30,short,2386.64,0.8379,1999.765656,-15.53,-0.78,0,0.00,-15.65,-0.78,-757.91,-0.08
458,空头出场,2026-04-23 07:30,Close entry(s) order short,2374.87,0.836,1999.95444,14.56,0.73,14.57,0.73,-12.04,-0.60,-743.35,-0.07
458,空头进场,2026-04-23 04:30,short,2392.29,0.836,1999.95444,14.56,0.73,14.57,0.73,-12.04,-0.60,-743.35,-0.07
459,多头出场,2026-04-24 09:00,XL,2322.38,0.8597,1999.945901,-3.4,-0.17,11.37,0.57,-3.89,-0.19,-746.74,-0.07
459,多头进场,2026-04-24 04:30,long,2326.33,0.8597,1999.945901,-3.4,-0.17,11.37,0.57,-3.89,-0.19,-746.74,-0.07
460,多头出场,2026-04-24 10:30,XL,2319.43,0.857,1999.97233,-12.22,-0.61,1.82,0.09,-12.22,-0.61,-758.96,-0.08
460,多头进场,2026-04-24 09:30,long,2333.69,0.857,1999.97233,-12.22,-0.61,1.82,0.09,-12.22,-0.61,-758.96,-0.08
461,多头出场,2026-04-24 20:30,XL,2319.61,0.8632,1999.90492,2.38,0.12,13.98,0.70,-0.01,0.00,-756.58,-0.08
461,多头进场,2026-04-24 18:30,long,2316.85,0.8632,1999.90492,2.38,0.12,13.98,0.70,-0.01,0.00,-756.58,-0.08
462,多头出场,2026-04-25 05:30,XL,2313.96,0.8603,1999.913601,-9.21,-0.46,3.65,0.18,-12.86,-0.64,-765.79,-0.08
462,多头进场,2026-04-24 23:30,long,2324.67,0.8603,1999.913601,-9.21,-0.46,3.65,0.18,-12.86,-0.64,-765.79,-0.08
463,多头出场,2026-04-25 19:00,XL,2317.88,0.8625,1999.783875,-0.61,-0.03,4.63,0.23,-3.83,-0.19,-766.41,-0.08
463,多头进场,2026-04-25 09:00,long,2318.59,0.8625,1999.783875,-0.61,-0.03,4.63,0.23,-3.83,-0.19,-766.41,-0.08
464,多头出场,2026-04-25 23:30,XL,2313.22,0.8627,1999.99741,-4.38,-0.22,0.89,0.04,-4.38,-0.22,-770.79,-0.08
464,多头进场,2026-04-25 22:00,long,2318.3,0.8627,1999.99741,-4.38,-0.22,0.89,0.04,-4.38,-0.22,-770.79,-0.08
465,多头出场,2026-04-26 08:00,XL,2315.68,0.8642,1999.776084,1.43,0.07,6.25,0.31,-0.02,0.00,-769.36,-0.08
465,多头进场,2026-04-26 04:30,long,2314.02,0.8642,1999.776084,1.43,0.07,6.25,0.31,-0.02,0.00,-769.36,-0.08
466,多头出场,2026-04-26 11:00,XL,2313.35,0.8627,1999.962902,-4.24,-0.21,0.85,0.04,-4.24,-0.21,-773.59,-0.08
466,多头进场,2026-04-26 10:00,long,2318.26,0.8627,1999.962902,-4.24,-0.21,0.85,0.04,-4.24,-0.21,-773.59,-0.08
