交易 #,类型,日期和时间,信号,价格 USDT,大小（数量）,大小（价值）,净损益 USDT,净损益 %,有利波动 USDT,有利波动 %,不利波动 USDT,不利波动 %,累计P&L USDT,累计P&L %
380,空头进场,2026-03-09 14:30,short,1985,57.8826,114896.961,-632.08,-0.55,1247.37,1.09,-758.84,-0.66,148338.81,14.83
381,多头出场,2026-03-10 04:00,short,2031.47,57.5343,114833.8601,2045.34,1.78,3313.98,2.89,-862.44,-0.75,150384.16,15.04
381,多头进场,2026-03-09 16:00,long,1995.92,57.5343,114833.8601,2045.34,1.78,3313.98,2.89,-862.44,-0.75,150384.16,15.04
382,空头出场,2026-03-10 10:00,long,2020.84,56.6281,115038.2863,601.96,0.52,2398.2,2.08,-221.98,-0.19,150986.11,15.10
382,空头进场,2026-03-10 04:00,short,2031.47,56.6281,115038.2863,601.96,0.52,2398.2,2.08,-221.98,-0.19,150986.11,15.10
383,多头出场,2026-03-10 20:30,short,2049.82,56.9558,115098.5589,1650.58,1.43,3027.77,2.63,0,0.00,152636.69,15.26
383,多头进场,2026-03-10 10:00,long,2020.84,56.9558,115098.5589,1650.58,1.43,3027.77,2.63,0,0.00,152636.69,15.26
384,空头出场,2026-03-10 22:00,long,2024.39,56.2311,115263.6334,1429.96,1.24,2315.03,2.01,-587.61,-0.51,154066.66,15.41
384,空头进场,2026-03-10 20:30,short,2049.82,56.2311,115263.6334,1429.96,1.24,2315.03,2.01,-587.61,-0.51,154066.66,15.41
385,多头出场,2026-03-11 02:30,short,2039.68,57.0081,115406.6276,871.65,0.76,3637.12,3.15,-6.84,-0.01,154938.31,15.49
385,多头进场,2026-03-10 22:00,long,2024.39,57.0081,115406.6276,871.65,0.76,3637.12,3.15,-6.84,-0.01,154938.31,15.49
386,空头出场,2026-03-12 16:00,long,2044.62,56.6235,115493.8205,-279.72,-0.24,1840.83,1.59,-2599.02,-2.25,154658.58,15.47
386,空头进场,2026-03-11 02:30,short,2039.68,56.6235,115493.8205,-279.72,-0.24,1840.83,1.59,-2599.02,-2.25,154658.58,15.47
387,多头出场,2026-03-12 22:00,short,2058.55,56.473,115465.8253,786.67,0.68,2845.11,2.46,-346.18,-0.30,155445.25,15.54
387,多头进场,2026-03-12 16:00,long,2044.62,56.473,115465.8253,786.67,0.68,2845.11,2.46,-346.18,-0.30,155445.25,15.54
388,空头出场,2026-03-12 23:30,long,2072.33,56.129,115544.353,-773.46,-0.67,1165.24,1.01,-1316.23,-1.14,154671.8,15.47
388,空头进场,2026-03-12 22:00,short,2058.55,56.129,115544.353,-773.46,-0.67,1165.24,1.01,-1316.23,-1.14,154671.8,15.47
389,多头出场,2026-03-13 14:30,short,2095.94,55.7185,115467.1191,1315.51,1.14,4260.79,3.69,-1499.38,-1.30,155987.31,15.60
389,多头进场,2026-03-12 23:30,long,2072.33,55.7185,115467.1191,1315.51,1.14,4260.79,3.69,-1499.38,-1.30,155987.31,15.60
390,空头出场,2026-03-13 17:30,long,2113.55,55.1536,115598.6364,-971.25,-0.84,247.64,0.21,-1161.53,-1.00,155016.06,15.50
390,空头进场,2026-03-13 14:30,short,2095.94,55.1536,115598.6364,-971.25,-0.84,247.64,0.21,-1161.53,-1.00,155016.06,15.50
391,多头出场,2026-03-13 23:30,short,2128.01,54.6481,115501.4918,790.21,0.68,5217.8,4.52,-39.35,-0.03,155806.27,15.58
391,多头进场,2026-03-13 17:30,long,2113.55,54.6481,115501.4918,790.21,0.68,5217.8,4.52,-39.35,-0.03,155806.27,15.58
392,空头出场,2026-03-14 11:30,long,2101.16,54.3139,115580.5223,1458.33,1.26,2689.08,2.33,-832.09,-0.72,157264.6,15.73
392,空头进场,2026-03-13 23:30,short,2128.01,54.3139,115580.5223,1458.33,1.26,2689.08,2.33,-832.09,-0.72,157264.6,15.73
393,多头出场,2026-03-14 13:00,short,2092.33,55.0774,115726.4298,-486.33,-0.42,271.53,0.23,-731.98,-0.63,156778.27,15.68
393,多头进场,2026-03-14 11:30,long,2101.16,55.0774,115726.4298,-486.33,-0.42,271.53,0.23,-731.98,-0.63,156778.27,15.68
394,空头出场,2026-03-14 20:30,long,2075.44,55.2866,115677.8118,933.79,0.81,1698.96,1.47,-31.51,-0.03,157712.05,15.77
394,空头进场,2026-03-14 13:00,short,2092.33,55.2866,115677.8118,933.79,0.81,1698.96,1.47,-31.51,-0.03,157712.05,15.77
395,多头出场,2026-03-14 22:00,short,2078.26,55.7815,115771.1564,157.3,0.14,290.62,0.25,-136.11,-0.12,157869.36,15.79
395,多头进场,2026-03-14 20:30,long,2075.44,55.7815,115771.1564,157.3,0.14,290.62,0.25,-136.11,-0.12,157869.36,15.79
396,空头出场,2026-03-14 23:30,long,2074.72,55.7134,115786.9307,197.23,0.17,471.34,0.41,-68.53,-0.06,158066.58,15.81
396,空头进场,2026-03-14 22:00,short,2078.26,55.7134,115786.9307,197.23,0.17,471.34,0.41,-68.53,-0.06,158066.58,15.81
397,多头出场,2026-03-15 20:30,short,2109.59,55.8179,115806.5135,1946.37,1.68,2719.45,2.35,-308.67,-0.27,160012.95,16.00
397,多头进场,2026-03-14 23:30,long,2074.72,55.8179,115806.5135,1946.37,1.68,2719.45,2.35,-308.67,-0.27,160012.95,16.00
398,空头出场,2026-03-16 01:00,long,2094.98,54.9876,116001.2911,803.37,0.69,1278.46,1.10,-174.31,-0.15,160816.33,16.08
398,空头进场,2026-03-15 20:30,short,2109.59,54.9876,116001.2911,803.37,0.69,1278.46,1.10,-174.31,-0.15,160816.33,16.08
399,多头出场,2026-03-17 10:00,short,2347.92,55.4094,116081.5848,14015.25,12.07,16126.35,13.89,-36.57,-0.03,174831.58,17.48
399,多头进场,2026-03-16 01:00,long,2094.98,55.4094,116081.5848,14015.25,12.07,16126.35,13.89,-36.57,-0.03,174831.58,17.48
400,空头出场,2026-03-17 14:30,long,2315.34,50.0371,117483.1078,1630.21,1.39,2690.49,2.29,-683.51,-0.58,176461.78,17.65
400,空头进场,2026-03-17 10:00,short,2347.92,50.0371,117483.1078,1630.21,1.39,2690.49,2.29,-683.51,-0.58,176461.78,17.65
401,多头出场,2026-03-17 16:00,short,2326.52,50.8116,117646.1299,568.07,0.48,1144.28,0.97,0,0.00,177029.86,17.70
401,多头进场,2026-03-17 14:30,long,2315.34,50.8116,117646.1299,568.07,0.48,1144.28,0.97,0,0.00,177029.86,17.70
402,空头出场,2026-03-17 19:00,long,2328.41,50.5918,117702.8345,-95.62,-0.08,1139.33,0.97,-327.33,-0.28,176934.23,17.69
402,空头进场,2026-03-17 16:00,short,2326.52,50.5918,117702.8345,-95.62,-0.08,1139.33,0.97,-327.33,-0.28,176934.23,17.69
403,多头出场,2026-03-17 20:30,short,2315.42,50.5466,117693.2089,-656.6,-0.56,333.1,0.28,-790.55,-0.67,176277.64,17.63
403,多头进场,2026-03-17 19:00,long,2328.41,50.5466,117693.2089,-656.6,-0.56,333.1,0.28,-790.55,-0.67,176277.64,17.63
404,空头出场,2026-03-19 07:00,long,2194.96,50.8019,117627.7353,6119.6,5.20,8240.58,7.01,-2149.43,-1.83,182397.23,18.24
404,空头进场,2026-03-17 20:30,short,2315.42,50.8019,117627.7353,6119.6,5.20,8240.58,7.01,-2149.43,-1.83,182397.23,18.24
405,多头出场,2026-03-19 08:30,short,2193.34,53.8687,118239.6418,-87.27,-0.07,717.53,0.61,-220.86,-0.19,182309.97,18.23
405,多头进场,2026-03-19 07:00,long,2194.96,53.8687,118239.6418,-87.27,-0.07,717.53,0.61,-220.86,-0.19,182309.97,18.23
406,空头出场,2026-03-19 10:00,long,2202.08,53.9045,118230.896,-471.13,-0.40,328.82,0.28,-557.91,-0.47,181838.84,18.18
406,空头进场,2026-03-19 08:30,short,2193.34,53.9045,118230.896,-471.13,-0.40,328.82,0.28,-557.91,-0.47,181838.84,18.18
407,多头出场,2026-03-19 13:00,short,2190.74,53.6692,118183.8719,-608.61,-0.51,1698.09,1.44,-672.48,-0.57,181230.23,18.12
407,多头进场,2026-03-19 10:00,long,2202.08,53.6692,118183.8719,-608.61,-0.51,1698.09,1.44,-672.48,-0.57,181230.23,18.12
408,空头出场,2026-03-19 17:30,long,2189.42,53.9192,118122.9482,71.17,0.06,2566.55,2.17,-267.44,-0.23,181301.4,18.13
408,空头进场,2026-03-19 13:00,short,2190.74,53.9192,118122.9482,71.17,0.06,2566.55,2.17,-267.44,-0.23,181301.4,18.13
409,多头出场,2026-03-19 19:00,short,2174.75,53.9549,118129.9372,-791.52,-0.67,142.98,0.12,-1179.45,-1.00,180509.89,18.05
409,多头进场,2026-03-19 17:30,long,2189.42,53.9549,118129.9372,-791.52,-0.67,142.98,0.12,-1179.45,-1.00,180509.89,18.05
410,空头出场,2026-03-20 02:30,long,2125.04,54.2825,118050.8669,2698.38,2.29,4091.27,3.47,-153.62,-0.13,183208.27,18.32
410,空头进场,2026-03-19 19:00,short,2174.75,54.2825,118050.8669,2698.38,2.29,4091.27,3.47,-153.62,-0.13,183208.27,18.32
411,多头出场,2026-03-20 07:00,short,2142.6,55.6793,118320.7397,977.73,0.83,1775.06,1.50,0,0.00,184186,18.42
411,多头进场,2026-03-20 02:30,long,2125.04,55.6793,118320.7397,977.73,0.83,1775.06,1.50,0,0.00,184186,18.42
412,空头出场,2026-03-20 08:30,long,2145.6,55.2686,118418.5024,-165.81,-0.14,664.88,0.56,-353.72,-0.30,184020.19,18.40
412,空头进场,2026-03-20 07:00,short,2142.6,55.2686,118418.5024,-165.81,-0.14,664.88,0.56,-353.72,-0.30,184020.19,18.40
413,多头出场,2026-03-21 16:00,short,2150.36,55.1836,118401.9322,262.67,0.22,1723.94,1.46,-1584.87,-1.34,184282.88,18.43
413,多头进场,2026-03-20 08:30,long,2145.6,55.1836,118401.9322,262.67,0.22,1723.94,1.46,-1584.87,-1.34,184282.88,18.43
414,空头出场,2026-03-21 17:30,long,2158.77,55.0737,118428.2815,-463.17,-0.39,43.51,0.04,-475.84,-0.40,183819.7,18.38
414,空头进场,2026-03-21 16:00,short,2150.36,55.0737,118428.2815,-463.17,-0.39,43.51,0.04,-475.84,-0.40,183819.7,18.38
415,多头出场,2026-03-21 20:30,short,2157.98,54.8376,118381.7658,-43.32,-0.04,101.45,0.09,-316.41,-0.27,183776.38,18.38
415,多头进场,2026-03-21 17:30,long,2158.77,54.8376,118381.7658,-43.32,-0.04,101.45,0.09,-316.41,-0.27,183776.38,18.38
416,空头出场,2026-03-22 11:30,long,2113.83,54.8557,118377.5035,2421.88,2.05,5916.74,5.00,-564.47,-0.48,186198.25,18.62
416,空头进场,2026-03-21 20:30,short,2157.98,54.8557,118377.5035,2421.88,2.05,5916.74,5.00,-564.47,-0.48,186198.25,18.62
417,多头出场,2026-03-22 16:00,short,2077.61,56.116,118619.6843,-2032.52,-1.71,511.22,0.43,-2214.9,-1.87,184165.73,18.42
417,多头进场,2026-03-22 11:30,long,2113.83,56.116,118619.6843,-2032.52,-1.71,511.22,0.43,-2214.9,-1.87,184165.73,18.42
418,空头出场,2026-03-23 10:00,long,2067.78,56.9965,118416.4984,560.28,0.47,2941.59,2.48,-1094.9,-0.92,184726.02,18.47
418,空头进场,2026-03-22 16:00,short,2077.61,56.9965,118416.4984,560.28,0.47,2941.59,2.48,-1094.9,-0.92,184726.02,18.47
419,多头出场,2026-03-23 11:30,short,2052.54,57.2945,118472.4212,-873.17,-0.74,260.69,0.22,-923.01,-0.78,183852.84,18.39
419,多头进场,2026-03-23 10:00,long,2067.78,57.2945,118472.4212,-873.17,-0.74,260.69,0.22,-923.01,-0.78,183852.84,18.39
420,空头出场,2026-03-23 13:00,long,2065.35,57.6774,118385.1706,-738.85,-0.62,109.59,0.09,-1128.75,-0.95,183114,18.31
420,空头进场,2026-03-23 11:30,short,2052.54,57.6774,118385.1706,-738.85,-0.62,109.59,0.09,-1128.75,-0.95,183114,18.31
421,多头出场,2026-03-23 14:30,short,2037.3,57.2839,118311.3029,-1606.81,-1.36,303.03,0.26,-2112.63,-1.79,181507.19,18.15
421,多头进场,2026-03-23 13:00,long,2065.35,57.2839,118311.3029,-1606.81,-1.36,303.03,0.26,-2112.63,-1.79,181507.19,18.15
422,空头出场,2026-03-23 19:00,long,2167.79,57.9937,118150.565,-7567.6,-6.41,826.99,0.70,-9352.64,-7.92,173939.58,17.39
422,空头进场,2026-03-23 14:30,short,2037.3,57.9937,118150.565,-7567.6,-6.41,826.99,0.70,-9352.64,-7.92,173939.58,17.39
423,多头出场,2026-03-23 23:30,short,2128.45,54.1537,117393.8493,-2130.41,-1.81,1334.89,1.14,-3268.72,-2.78,171809.17,17.18
423,多头进场,2026-03-23 19:00,long,2167.79,54.1537,117393.8493,-2130.41,-1.81,1334.89,1.14,-3268.72,-2.78,171809.17,17.18
424,空头出场,2026-03-24 01:00,long,2131.52,55.0545,117180.7505,-169.02,-0.14,587.98,0.50,-785.63,-0.67,171640.16,17.16
424,空头进场,2026-03-23 23:30,short,2128.45,55.0545,117180.7505,-169.02,-0.14,587.98,0.50,-785.63,-0.67,171640.16,17.16
425,多头出场,2026-03-24 05:30,short,2157.7,54.9673,117163.8993,1439.04,1.23,2595.56,2.22,-28.03,-0.02,173079.2,17.31
425,多头进场,2026-03-24 01:00,long,2131.52,54.9673,117163.8993,1439.04,1.23,2595.56,2.22,-28.03,-0.02,173079.2,17.31
426,空头出场,2026-03-25 04:00,long,2141.78,54.3671,117307.8917,865.52,0.74,2972.79,2.53,-949.25,-0.81,173944.73,17.39
426,空头进场,2026-03-24 05:30,short,2157.7,54.3671,117307.8917,865.52,0.74,2972.79,2.53,-949.25,-0.81,173944.73,17.39
427,多头出场,2026-03-25 22:00,short,2180.03,54.8116,117394.3886,2096.54,1.79,3137.42,2.67,-72.35,-0.06,176041.27,17.60
427,多头进场,2026-03-25 04:00,long,2141.78,54.8116,117394.3886,2096.54,1.79,3137.42,2.67,-72.35,-0.06,176041.27,17.60
428,空头出场,2026-03-27 04:00,long,2068.63,53.9461,117604.1164,6009.6,5.11,7848.62,6.67,-367.91,-0.31,182050.86,18.21
428,空头进场,2026-03-25 22:00,short,2180.03,53.9461,117604.1164,6009.6,5.11,7848.62,6.67,-367.91,-0.31,182050.86,18.21
429,多头出场,2026-03-27 11:30,short,2061.48,57.1417,118205.0349,-408.56,-0.35,526.28,0.45,-785.7,-0.66,181642.3,18.16
429,多头进场,2026-03-27 04:00,long,2068.63,57.1417,118205.0349,-408.56,-0.35,526.28,0.45,-785.7,-0.66,181642.3,18.16
430,空头出场,2026-03-27 13:00,long,2058.85,57.32,118164.0336,150.75,0.13,1031.19,0.87,-276.86,-0.23,181793.06,18.18
430,空头进场,2026-03-27 11:30,short,2061.48,57.32,118164.0336,150.75,0.13,1031.19,0.87,-276.86,-0.23,181793.06,18.18
431,多头出场,2026-03-28 17:30,short,1999.52,57.4006,118179.2253,-3405.58,-2.88,775.48,0.66,-5046.66,-4.27,178387.48,17.84
431,多头进场,2026-03-27 13:00,long,2058.85,57.4006,118179.2253,-3405.58,-2.88,775.48,0.66,-5046.66,-4.27,178387.48,17.84
432,空头出场,2026-03-28 19:00,long,1997.44,58.9335,117838.7119,122.58,0.10,397.8,0.34,-297.61,-0.25,178510.06,17.85
432,空头进场,2026-03-28 17:30,short,1999.52,58.9335,117838.7119,122.58,0.10,397.8,0.34,-297.61,-0.25,178510.06,17.85
433,多头出场,2026-03-29 05:30,short,2009.61,59.001,117850.9574,718.04,0.61,2950.64,2.50,-306.22,-0.26,179228.1,17.92
433,多头进场,2026-03-28 19:00,long,1997.44,59.001,117850.9574,718.04,0.61,2950.64,2.50,-306.22,-0.26,179228.1,17.92
434,空头出场,2026-03-29 10:00,long,2005.28,58.6794,117922.709,254.08,0.22,1171.83,0.99,-207.14,-0.18,179482.19,17.95
434,空头进场,2026-03-29 05:30,short,2009.61,58.6794,117922.709,254.08,0.22,1171.83,0.99,-207.14,-0.18,179482.19,17.95
435,多头出场,2026-03-29 11:30,short,2011.1,58.8188,117948.1633,342.33,0.29,845.23,0.72,-160.58,-0.14,179824.52,17.98
435,多头进场,2026-03-29 10:00,long,2005.28,58.8188,117948.1633,342.33,0.29,845.23,0.72,-160.58,-0.14,179824.52,17.98
436,空头出场,2026-03-30 08:30,long,1997.25,58.6656,117982.3882,812.52,0.69,4240.35,3.59,-740.95,-0.63,180637.03,18.06
436,空头进场,2026-03-29 11:30,short,2011.1,58.6656,117982.3882,812.52,0.69,4240.35,3.59,-740.95,-0.63,180637.03,18.06
437,多头出场,2026-03-30 23:30,short,2074.53,59.1131,118063.639,4568.26,3.87,5187.17,4.39,-3.55,0.00,185205.28,18.52
437,多头进场,2026-03-30 08:30,long,1997.25,59.1131,118063.639,4568.26,3.87,5187.17,4.39,-3.55,0.00,185205.28,18.52
438,空头出场,2026-03-31 08:30,long,2036.65,57.1312,118520.3883,2164.13,1.83,3496.43,2.95,-26.28,-0.02,187369.42,18.74
438,空头进场,2026-03-30 23:30,short,2074.53,57.1312,118520.3883,2164.13,1.83,3496.43,2.95,-26.28,-0.02,187369.42,18.74
439,多头出场,2026-03-31 14:30,short,2062.33,58.3001,118736.8987,1497.15,1.26,3246.73,2.73,-255.35,-0.22,188866.56,18.89
439,多头进场,2026-03-31 08:30,long,2036.65,58.3001,118736.8987,1497.15,1.26,3246.73,2.73,-255.35,-0.22,188866.56,18.89
440,空头出场,2026-03-31 20:30,long,2047.78,57.6467,118886.5188,838.76,0.71,2864.46,2.41,-33.44,-0.03,189705.33,18.97
440,空头进场,2026-03-31 14:30,short,2062.33,57.6467,118886.5188,838.76,0.71,2864.46,2.41,-33.44,-0.03,189705.33,18.97
441,多头出场,2026-03-31 22:00,short,2086.69,58.0973,118970.489,2260.57,1.90,2569.06,2.16,0,0.00,191965.89,19.20
441,多头进场,2026-03-31 20:30,long,2047.78,58.0973,118970.489,2260.57,1.90,2569.06,2.16,0,0.00,191965.89,19.20
442,空头出场,2026-04-01 11:30,long,2102.91,57.1223,119196.5322,-926.52,-0.78,2805.28,2.35,-2132.95,-1.79,191039.36,19.10
442,空头进场,2026-03-31 22:00,short,2086.69,57.1223,119196.5322,-926.52,-0.78,2805.28,2.35,-2132.95,-1.79,191039.36,19.10
443,多头出场,2026-04-01 22:00,short,2125.43,56.6376,119103.7754,1275.48,1.07,3120.17,2.62,-144.99,-0.12,192314.84,19.23
443,多头进场,2026-04-01 11:30,long,2102.91,56.6376,119103.7754,1275.48,1.07,3120.17,2.62,-144.99,-0.12,192314.84,19.23
444,空头出场,2026-04-01 23:30,long,2135.04,56.0975,119231.3094,-539.1,-0.45,564.34,0.47,-689.44,-0.58,191775.75,19.18
444,空头进场,2026-04-01 22:00,short,2125.43,56.0975,119231.3094,-539.1,-0.45,564.34,0.47,-689.44,-0.58,191775.75,19.18
445,多头出场,2026-04-02 07:00,short,2140.54,55.8198,119177.5058,307.01,0.26,1831.45,1.54,-639.69,-0.54,192082.75,19.21
445,多头进场,2026-04-01 23:30,long,2135.04,55.8198,119177.5058,307.01,0.26,1831.45,1.54,-639.69,-0.54,192082.75,19.21
446,空头出场,2026-04-02 22:00,long,2038.47,55.6907,119208.171,5684.35,4.77,6877.8,5.77,-1048.66,-0.88,197767.11,19.78
446,空头进场,2026-04-02 07:00,short,2140.54,55.6907,119208.171,5684.35,4.77,6877.8,5.77,-1048.66,-0.88,197767.11,19.78
447,多头出场,2026-04-03 01:00,short,2065.86,58.7581,119776.6241,1609.38,1.34,2301.55,1.92,-27.62,-0.02,199376.48,19.94
447,多头进场,2026-04-02 22:00,long,2038.47,58.7581,119776.6241,1609.38,1.34,2301.55,1.92,-27.62,-0.02,199376.48,19.94
448,空头出场,2026-04-03 02:30,long,2058.32,58.057,119937.634,437.75,0.36,1289.45,1.08,-16.84,-0.01,199814.23,19.98
448,空头进场,2026-04-03 01:00,short,2065.86,58.057,119937.634,437.75,0.36,1289.45,1.08,-16.84,-0.01,199814.23,19.98
449,多头出场,2026-04-05 08:30,short,2062.1,58.2909,119981.3253,220.34,0.18,1496.91,1.25,-1029.42,-0.86,200034.58,20.00
449,多头进场,2026-04-03 02:30,long,2058.32,58.2909,119981.3253,220.34,0.18,1496.91,1.25,-1029.42,-0.86,200034.58,20.00
450,空头出场,2026-04-05 23:30,long,2053.85,58.1947,120003.2909,480.11,0.40,2362.7,1.97,-453.34,-0.38,200514.69,20.05
450,空头进场,2026-04-05 08:30,short,2062.1,58.1947,120003.2909,480.11,0.40,2362.7,1.97,-453.34,-0.38,200514.69,20.05
451,多头出场,2026-04-06 05:30,short,2060.01,58.4519,120051.4348,360.06,0.30,1242.69,1.04,-301.61,-0.25,200874.75,20.09
451,多头进场,2026-04-05 23:30,long,2053.85,58.4519,120051.4348,360.06,0.30,1242.69,1.04,-301.61,-0.25,200874.75,20.09
452,空头出场,2026-04-06 07:00,long,2108.21,58.2946,120087.4589,-2809.8,-2.34,583.53,0.49,-3386.33,-2.82,198064.95,19.81
452,空头进场,2026-04-06 05:30,short,2060.01,58.2946,120087.4589,-2809.8,-2.34,583.53,0.49,-3386.33,-2.82,198064.95,19.81
453,多头出场,2026-04-06 20:30,short,2143.59,56.8285,119806.412,2010.59,1.68,3783.64,3.16,-21.59,-0.02,200075.55,20.01
453,多头进场,2026-04-06 07:00,long,2108.21,56.8285,119806.412,2010.59,1.68,3783.64,3.16,-21.59,-0.02,200075.55,20.01
454,空头出场,2026-04-06 22:00,long,2155.02,55.9843,120007.3856,-639.9,-0.53,326.39,0.27,-1240.05,-1.03,199435.64,19.94
454,空头进场,2026-04-06 20:30,short,2143.59,55.9843,120007.3856,-639.9,-0.53,326.39,0.27,-1240.05,-1.03,199435.64,19.94
455,多头出场,2026-04-07 01:00,short,2134.62,55.6577,119943.4567,-1135.42,-0.95,811.49,0.68,-1748.76,-1.46,198300.22,19.83
455,多头进场,2026-04-06 22:00,long,2155.02,55.6577,119943.4567,-1135.42,-0.95,811.49,0.68,-1748.76,-1.46,198300.22,19.83
456,空头出场,2026-04-07 04:00,long,2152.75,56.1364,119829.8822,-1017.75,-0.85,192.55,0.16,-1147.43,-0.96,197282.47,19.73
456,空头进场,2026-04-07 01:00,short,2134.62,56.1364,119829.8822,-1017.75,-0.85,192.55,0.16,-1147.43,-0.96,197282.47,19.73
457,多头出场,2026-04-07 05:30,short,2139.54,55.6164,119728.2051,-734.69,-0.61,51.17,0.04,-835.36,-0.70,196547.78,19.65
457,多头进场,2026-04-07 04:00,long,2152.75,55.6164,119728.2051,-734.69,-0.61,51.17,0.04,-835.36,-0.70,196547.78,19.65
458,空头出场,2026-04-07 16:00,long,2109.28,55.9254,119654.6303,1692.3,1.41,2910.36,2.43,-78.85,-0.07,198240.08,19.82
458,空头进场,2026-04-07 05:30,short,2139.54,55.9254,119654.6303,1692.3,1.41,2910.36,2.43,-78.85,-0.07,198240.08,19.82
459,多头出场,2026-04-07 17:30,short,2128.26,56.808,119823.9782,1078.22,0.90,1394.64,1.16,0,0.00,199318.3,19.93
459,多头进场,2026-04-07 16:00,long,2109.28,56.808,119823.9782,1078.22,0.90,1394.64,1.16,0,0.00,199318.3,19.93
460,空头出场,2026-04-08 01:00,long,2085.26,56.352,119931.7075,2423.14,2.02,3833.06,3.20,-175.82,-0.15,201741.44,20.17
460,空头进场,2026-04-07 17:30,short,2128.26,56.352,119931.7075,2423.14,2.02,3833.06,3.20,-175.82,-0.15,201741.44,20.17
461,多头出场,2026-04-08 19:00,short,2253.69,57.6302,120173.9509,9706.65,8.08,10869.63,9.04,-163.09,-0.14,211448.1,21.14
461,多头进场,2026-04-08 01:00,long,2085.26,57.6302,120173.9509,9706.65,8.08,10869.63,9.04,-163.09,-0.14,211448.1,21.14
462,空头出场,2026-04-08 20:30,long,2255.88,53.7539,121144.6269,-117.72,-0.10,890.7,0.74,-303.17,-0.25,211330.36,21.13
462,空头进场,2026-04-08 19:00,short,2253.69,53.7539,121144.6269,-117.72,-0.10,890.7,0.74,-303.17,-0.25,211330.36,21.13
463,多头出场,2026-04-08 22:00,short,2225.69,53.6965,121132.8604,-1621.1,-1.34,787.73,0.65,-1841.25,-1.52,209709.27,20.97
463,多头进场,2026-04-08 20:30,long,2255.88,53.6965,121132.8604,-1621.1,-1.34,787.73,0.65,-1841.25,-1.52,209709.27,20.97
464,空头出场,2026-04-09 16:00,long,2180.13,54.3521,120970.9254,2476.28,2.05,3461.69,2.86,-750.6,-0.62,212185.55,21.22
464,空头进场,2026-04-08 22:00,short,2225.69,54.3521,120970.9254,2476.28,2.05,3461.69,2.86,-750.6,-0.62,212185.55,21.22
465,多头出场,2026-04-09 19:00,short,2180.5,55.6015,121218.4982,20.57,0.02,976.92,0.81,-101.19,-0.08,212206.12,21.22
465,多头进场,2026-04-09 16:00,long,2180.13,55.6015,121218.4982,20.57,0.02,976.92,0.81,-101.19,-0.08,212206.12,21.22
466,空头出场,2026-04-09 23:30,long,2217.99,55.593,121220.5365,-2084.18,-1.72,1289.2,1.06,-2473.89,-2.04,210121.94,21.01
466,空头进场,2026-04-09 19:00,short,2180.5,55.593,121220.5365,-2084.18,-1.72,1289.2,1.06,-2473.89,-2.04,210121.94,21.01
467,多头出场,2026-04-10 07:00,short,2191.85,54.5593,121011.9818,-1426.18,-1.18,1528.21,1.26,-1888.84,-1.56,208695.77,20.87
467,多头进场,2026-04-09 23:30,long,2217.99,54.5593,121011.9818,-1426.18,-1.18,1528.21,1.26,-1888.84,-1.56,208695.77,20.87
468,空头出场,2026-04-11 17:30,long,2243.83,55.145,120869.5682,-2866.44,-2.37,868.53,0.72,-3647.29,-3.02,205829.33,20.58
468,空头进场,2026-04-10 07:00,short,2191.85,55.145,120869.5682,-2866.44,-2.37,868.53,0.72,-3647.29,-3.02,205829.33,20.58
469,多头出场,2026-04-12 07:00,short,2287.44,53.7397,120582.7511,2343.59,1.94,4626.99,3.84,-543.31,-0.45,208172.9,20.82
469,多头进场,2026-04-11 17:30,long,2243.83,53.7397,120582.7511,2343.59,1.94,4626.99,3.84,-543.31,-0.45,208172.9,20.82
470,空头出场,2026-04-13 01:00,long,2193.03,52.8176,120817.0909,4986.51,4.13,5938.81,4.92,-108.28,-0.09,213159.42,21.32
470,空头进场,2026-04-12 07:00,short,2287.44,52.8176,120817.0909,4986.51,4.13,5938.81,4.92,-108.28,-0.09,213159.42,21.32
471,多头出场,2026-04-13 05:30,short,2211.24,55.3188,121315.788,1007.36,0.83,1388.5,1.14,-47.57,-0.04,214166.78,21.42
471,多头进场,2026-04-13 01:00,long,2193.03,55.3188,121315.788,1007.36,0.83,1388.5,1.14,-47.57,-0.04,214166.78,21.42
472,空头出场,2026-04-13 08:30,long,2205.18,54.9088,121416.5349,332.75,0.27,1496.26,1.23,-1.1,0.00,214499.53,21.45
472,空头进场,2026-04-13 05:30,short,2211.24,54.9088,121416.5349,332.75,0.27,1496.26,1.23,-1.1,0.00,214499.53,21.45
473,多头出场,2026-04-13 10:00,short,2201.56,55.0748,121449.8475,-199.37,-0.16,213.14,0.18,-698.9,-0.58,214300.16,21.43
473,多头进场,2026-04-13 08:30,long,2205.18,55.0748,121449.8475,-199.37,-0.16,213.14,0.18,-698.9,-0.58,214300.16,21.43
474,空头出场,2026-04-15 08:30,long,2333.81,55.1563,121429.9038,-7294.42,-6.01,1427.45,1.18,-11800.14,-9.72,207005.73,20.70
474,空头进场,2026-04-13 10:00,short,2201.56,55.1563,121429.9038,-7294.42,-6.01,1427.45,1.18,-11800.14,-9.72,207005.73,20.70
475,多头出场,2026-04-15 10:00,short,2325.8,51.7182,120700.4523,-414.26,-0.34,454.6,0.38,-422.02,-0.35,206591.47,20.66
475,多头进场,2026-04-15 08:30,long,2333.81,51.7182,120700.4523,-414.26,-0.34,454.6,0.38,-422.02,-0.35,206591.47,20.66
