交易 #,类型,日期和时间,信号,价格 USD,大小（数量）,大小（价值）,净损益 USD,净损益 %,有利波动 USD,有利波动 %,不利波动 USD,不利波动 %,累计P&L USD,累计P&L %
103,多头出场,2025-05-12 19:00,short,2531.15,2,5155.82,-93.52,-1.81,9.76,0.19,-107.98,-2.09,537.2,0.54
103,多头进场,2025-05-12 16:00,long,2577.91,2,5155.82,-93.52,-1.81,9.76,0.19,-107.98,-2.09,537.2,0.54
104,空头出场,2025-05-13 19:00,long,2512.96,2,5062.3,36.38,0.72,243.36,4.81,-89.54,-1.77,573.58,0.57
104,空头进场,2025-05-12 19:00,short,2531.15,2,5062.3,36.38,0.72,243.36,4.81,-89.54,-1.77,573.58,0.57
105,多头出场,2025-05-14 10:00,short,2638.38,2,5025.92,250.84,4.99,448.42,8.92,-42.3,-0.84,824.42,0.82
105,多头进场,2025-05-13 19:00,long,2512.96,2,5025.92,250.84,4.99,448.42,8.92,-42.3,-0.84,824.42,0.82
106,空头出场,2025-05-14 13:00,long,2673.51,2,5276.76,-70.26,-1.33,26.56,0.50,-96.36,-1.83,754.16,0.75
106,空头进场,2025-05-14 10:00,short,2638.38,2,5276.76,-70.26,-1.33,26.56,0.50,-96.36,-1.83,754.16,0.75
107,多头出场,2025-05-14 16:00,short,2597.03,2,5347.02,-152.96,-2.86,8.6,0.16,-163.84,-3.06,601.2,0.60
107,多头进场,2025-05-14 13:00,long,2673.51,2,5347.02,-152.96,-2.86,8.6,0.16,-163.84,-3.06,601.2,0.60
108,空头出场,2025-05-15 07:00,long,2609.7,2,5194.06,-25.34,-0.49,97.14,1.87,-76.82,-1.48,575.86,0.58
108,空头进场,2025-05-14 16:00,short,2597.03,2,5194.06,-25.34,-0.49,97.14,1.87,-76.82,-1.48,575.86,0.58
109,多头出场,2025-05-15 10:00,short,2591.12,2,5219.4,-37.16,-0.71,73.1,1.40,-84.04,-1.61,538.7,0.54
109,多头进场,2025-05-15 07:00,long,2609.7,2,5219.4,-37.16,-0.71,73.1,1.40,-84.04,-1.61,538.7,0.54
110,空头出场,2025-05-16 01:00,long,2572.28,2,5182.24,37.68,0.73,221.98,4.28,-24.38,-0.47,576.38,0.58
110,空头进场,2025-05-15 10:00,short,2591.12,2,5182.24,37.68,0.73,221.98,4.28,-24.38,-0.47,576.38,0.58
111,多头出场,2025-05-16 04:00,short,2537.48,2,5144.56,-69.6,-1.35,12.56,0.24,-118.2,-2.30,506.78,0.51
111,多头进场,2025-05-16 01:00,long,2572.28,2,5144.56,-69.6,-1.35,12.56,0.24,-118.2,-2.30,506.78,0.51
112,空头出场,2025-05-16 07:00,long,2548.85,2,5074.96,-22.74,-0.45,50.02,0.99,-53.64,-1.06,484.04,0.48
112,空头进场,2025-05-16 04:00,short,2537.48,2,5074.96,-22.74,-0.45,50.02,0.99,-53.64,-1.06,484.04,0.48
113,多头出场,2025-05-16 22:00,short,2585.45,2,5097.7,73.2,1.44,197.96,3.88,-28.26,-0.55,557.24,0.56
113,多头进场,2025-05-16 07:00,long,2548.85,2,5097.7,73.2,1.44,197.96,3.88,-28.26,-0.55,557.24,0.56
114,空头出场,2025-05-18 04:00,long,2489.55,2,5170.9,191.8,3.71,273.2,5.28,-37.46,-0.72,749.04,0.75
114,空头进场,2025-05-16 22:00,short,2585.45,2,5170.9,191.8,3.71,273.2,5.28,-37.46,-0.72,749.04,0.75
115,多头出场,2025-05-18 07:00,short,2475.92,2,4979.1,-27.26,-0.55,9.96,0.20,-70.14,-1.41,721.78,0.72
115,多头进场,2025-05-18 04:00,long,2489.55,2,4979.1,-27.26,-0.55,9.96,0.20,-70.14,-1.41,721.78,0.72
116,空头出场,2025-05-18 10:00,long,2481.96,2,4951.84,-12.08,-0.24,5.92,0.12,-24.66,-0.50,709.7,0.71
116,空头进场,2025-05-18 07:00,short,2475.92,2,4951.84,-12.08,-0.24,5.92,0.12,-24.66,-0.50,709.7,0.71
117,多头出场,2025-05-19 01:00,short,2490.92,2,4963.92,17.92,0.36,210.9,4.25,-25.66,-0.52,727.62,0.73
117,多头进场,2025-05-18 10:00,long,2481.96,2,4963.92,17.92,0.36,210.9,4.25,-25.66,-0.52,727.62,0.73
118,空头出场,2025-05-19 07:00,long,2498.33,2,4981.84,-14.82,-0.30,325.64,6.54,-41.28,-0.83,712.8,0.71
118,空头进场,2025-05-19 01:00,short,2490.92,2,4981.84,-14.82,-0.30,325.64,6.54,-41.28,-0.83,712.8,0.71
119,多头出场,2025-05-19 10:00,short,2402.67,2,4996.66,-191.32,-3.83,29.96,0.60,-208.46,-4.17,521.48,0.52
119,多头进场,2025-05-19 07:00,long,2498.33,2,4996.66,-191.32,-3.83,29.96,0.60,-208.46,-4.17,521.48,0.52
120,空头出场,2025-05-19 19:00,long,2418.58,2,4805.34,-31.82,-0.66,104.26,2.17,-41.22,-0.86,489.66,0.49
120,空头进场,2025-05-19 10:00,short,2402.67,2,4805.34,-31.82,-0.66,104.26,2.17,-41.22,-0.86,489.66,0.49
121,多头出场,2025-05-20 16:00,short,2535.25,2,4837.16,233.34,4.82,339.24,7.01,-63.72,-1.32,723,0.72
121,多头进场,2025-05-19 19:00,long,2418.58,2,4837.16,233.34,4.82,339.24,7.01,-63.72,-1.32,723,0.72
122,空头出场,2025-05-21 04:00,long,2514.23,2,5070.5,42.04,0.83,178.66,3.52,-10.14,-0.20,765.04,0.77
122,空头进场,2025-05-20 16:00,short,2535.25,2,5070.5,42.04,0.83,178.66,3.52,-10.14,-0.20,765.04,0.77
123,多头出场,2025-05-21 16:00,short,2538.65,2,5028.46,48.84,0.97,202.46,4.03,-49.7,-0.99,813.88,0.81
123,多头进场,2025-05-21 04:00,long,2514.23,2,5028.46,48.84,0.97,202.46,4.03,-49.7,-0.99,813.88,0.81
124,空头出场,2025-05-21 22:00,long,2581.33,2,5077.3,-85.36,-1.68,43.42,0.86,-85.38,-1.68,728.52,0.73
124,空头进场,2025-05-21 16:00,short,2538.65,2,5077.3,-85.36,-1.68,43.42,0.86,-85.38,-1.68,728.52,0.73
125,多头出场,2025-05-22 01:00,short,2473.39,2,5162.66,-215.88,-4.18,68.02,1.32,-254,-4.92,512.64,0.51
125,多头进场,2025-05-21 22:00,long,2581.33,2,5162.66,-215.88,-4.18,68.02,1.32,-254,-4.92,512.64,0.51
126,空头出场,2025-05-22 07:00,long,2551.84,2,4946.78,-156.9,-3.17,25.4,0.51,-248.88,-5.03,355.74,0.36
126,空头进场,2025-05-22 01:00,short,2473.39,2,4946.78,-156.9,-3.17,25.4,0.51,-248.88,-5.03,355.74,0.36
127,多头出场,2025-05-23 04:00,short,2642.04,2,5103.68,180.4,3.53,283.02,5.55,-11.12,-0.22,536.14,0.54
127,多头进场,2025-05-22 07:00,long,2551.84,2,5103.68,180.4,3.53,283.02,5.55,-11.12,-0.22,536.14,0.54
128,空头出场,2025-05-23 07:00,long,2665.71,2,5284.08,-47.34,-0.90,25.34,0.48,-49.72,-0.94,488.8,0.49
128,空头进场,2025-05-23 04:00,short,2642.04,2,5284.08,-47.34,-0.90,25.34,0.48,-49.72,-0.94,488.8,0.49
129,多头出场,2025-05-23 16:00,short,2669.92,2,5331.42,8.42,0.16,135.12,2.53,-39.04,-0.73,497.22,0.50
129,多头进场,2025-05-23 07:00,long,2665.71,2,5331.42,8.42,0.16,135.12,2.53,-39.04,-0.73,497.22,0.50
130,空头出场,2025-05-24 13:00,long,2551.79,2,5339.84,236.26,4.42,334.6,6.27,-38.24,-0.72,733.48,0.73
130,空头进场,2025-05-23 16:00,short,2669.92,2,5339.84,236.26,4.42,334.6,6.27,-38.24,-0.72,733.48,0.73
131,多头出场,2025-05-25 04:00,short,2552.93,2,5103.58,2.28,0.04,49.2,0.96,-30.12,-0.59,735.76,0.74
131,多头进场,2025-05-24 13:00,long,2551.79,2,5103.58,2.28,0.04,49.2,0.96,-30.12,-0.59,735.76,0.74
132,空头出场,2025-05-25 22:00,long,2506.84,2,5105.86,92.18,1.81,173.3,3.39,-1,-0.02,827.94,0.83
132,空头进场,2025-05-25 04:00,short,2552.93,2,5105.86,92.18,1.81,173.3,3.39,-1,-0.02,827.94,0.83
133,多头出场,2025-05-26 22:00,short,2551.3,2,5013.68,88.92,1.77,185.42,3.70,-51.92,-1.04,916.86,0.92
133,多头进场,2025-05-25 22:00,long,2506.84,2,5013.68,88.92,1.77,185.42,3.70,-51.92,-1.04,916.86,0.92
134,空头出场,2025-05-27 04:00,long,2567.31,2,5102.6,-32.02,-0.63,45.88,0.90,-45.62,-0.89,884.84,0.88
134,空头进场,2025-05-26 22:00,short,2551.3,2,5102.6,-32.02,-0.63,45.88,0.90,-45.62,-0.89,884.84,0.88
135,多头出场,2025-05-27 10:00,short,2536.66,2,5134.62,-61.3,-1.19,34.58,0.67,-112.14,-2.18,823.54,0.82
135,多头进场,2025-05-27 04:00,long,2567.31,2,5134.62,-61.3,-1.19,34.58,0.67,-112.14,-2.18,823.54,0.82
136,空头出场,2025-05-27 13:00,long,2570.69,2,5073.32,-68.06,-1.34,0.22,0.00,-74,-1.46,755.48,0.76
136,空头进场,2025-05-27 10:00,short,2536.66,2,5073.32,-68.06,-1.34,0.22,0.00,-74,-1.46,755.48,0.76
137,多头出场,2025-05-28 07:00,short,2661.91,2,5141.38,182.44,3.55,284.42,5.53,-8.9,-0.17,937.92,0.94
137,多头进场,2025-05-27 13:00,long,2570.69,2,5141.38,182.44,3.55,284.42,5.53,-8.9,-0.17,937.92,0.94
138,空头出场,2025-05-28 19:00,long,2658.26,2,5323.82,7.3,0.14,102.22,1.92,-1.06,-0.02,945.22,0.95
138,空头进场,2025-05-28 07:00,short,2661.91,2,5323.82,7.3,0.14,102.22,1.92,-1.06,-0.02,945.22,0.95
139,多头出场,2025-05-28 22:00,short,2630.31,2,5316.52,-55.9,-1.05,63.86,1.20,-71.02,-1.34,889.32,0.89
139,多头进场,2025-05-28 19:00,long,2658.26,2,5316.52,-55.9,-1.05,63.86,1.20,-71.02,-1.34,889.32,0.89
140,空头出场,2025-05-29 01:00,long,2654.16,2,5260.62,-47.7,-0.91,29.48,0.56,-70.72,-1.34,841.62,0.84
140,空头进场,2025-05-28 22:00,short,2630.31,2,5260.62,-47.7,-0.91,29.48,0.56,-70.72,-1.34,841.62,0.84
141,多头出场,2025-05-29 04:00,short,2635.74,2,5308.32,-36.84,-0.69,9.82,0.18,-79.96,-1.51,804.78,0.80
141,多头进场,2025-05-29 01:00,long,2654.16,2,5308.32,-36.84,-0.69,9.82,0.18,-79.96,-1.51,804.78,0.80
142,空头出场,2025-05-29 07:00,long,2682.92,2,5271.48,-94.36,-1.79,6.8,0.13,-103.3,-1.96,710.42,0.71
142,空头进场,2025-05-29 04:00,short,2635.74,2,5271.48,-94.36,-1.79,6.8,0.13,-103.3,-1.96,710.42,0.71
143,多头出场,2025-05-29 19:00,short,2717.08,2,5365.84,68.32,1.27,210.4,3.92,-21.72,-0.40,778.74,0.78
143,多头进场,2025-05-29 07:00,long,2682.92,2,5365.84,68.32,1.27,210.4,3.92,-21.72,-0.40,778.74,0.78
144,空头出场,2025-05-30 13:00,long,2644.04,2,5434.16,146.08,2.69,313.38,5.77,-4.76,-0.09,924.82,0.92
144,空头进场,2025-05-29 19:00,short,2717.08,2,5434.16,146.08,2.69,313.38,5.77,-4.76,-0.09,924.82,0.92
145,多头出场,2025-05-30 16:00,short,2617.48,2,5288.08,-53.12,-1.00,1.62,0.03,-73.62,-1.39,871.7,0.87
145,多头进场,2025-05-30 13:00,long,2644.04,2,5288.08,-53.12,-1.00,1.62,0.03,-73.62,-1.39,871.7,0.87
146,空头出场,2025-05-31 16:00,long,2525.42,2,5234.96,184.12,3.52,274.52,5.24,-21.28,-0.41,1055.82,1.06
146,空头进场,2025-05-30 16:00,short,2617.48,2,5234.96,184.12,3.52,274.52,5.24,-21.28,-0.41,1055.82,1.06
147,多头出场,2025-06-01 07:00,short,2529.02,2,5050.84,7.2,0.14,51.14,1.01,-29.7,-0.59,1063.02,1.06
147,多头进场,2025-05-31 16:00,long,2525.42,2,5050.84,7.2,0.14,51.14,1.01,-29.7,-0.59,1063.02,1.06
148,空头出场,2025-06-01 22:00,long,2510.91,2,5058.04,36.22,0.72,114.68,2.27,-5.08,-0.10,1099.24,1.10
148,空头进场,2025-06-01 07:00,short,2529.02,2,5058.04,36.22,0.72,114.68,2.27,-5.08,-0.10,1099.24,1.10
149,多头出场,2025-06-02 10:00,short,2509.88,2,5021.82,-2.06,-0.04,75.64,1.51,-27.16,-0.54,1097.18,1.10
149,多头进场,2025-06-01 22:00,long,2510.91,2,5021.82,-2.06,-0.04,75.64,1.51,-27.16,-0.54,1097.18,1.10
150,空头出场,2025-06-02 22:00,long,2532.72,2,5019.76,-45.68,-0.91,66.08,1.32,-63.08,-1.26,1051.5,1.05
150,空头进场,2025-06-02 10:00,short,2509.88,2,5019.76,-45.68,-0.91,66.08,1.32,-63.08,-1.26,1051.5,1.05
151,多头出场,2025-06-03 19:00,short,2603.24,2,5065.44,141.04,2.78,236.52,4.67,-15.98,-0.32,1192.54,1.19
151,多头进场,2025-06-02 22:00,long,2532.72,2,5065.44,141.04,2.78,236.52,4.67,-15.98,-0.32,1192.54,1.19
152,空头出场,2025-06-03 22:00,long,2649.89,2,5206.48,-93.3,-1.79,7.68,0.15,-101.82,-1.96,1099.24,1.10
152,空头进场,2025-06-03 19:00,short,2603.24,2,5206.48,-93.3,-1.79,7.68,0.15,-101.82,-1.96,1099.24,1.10
153,多头出场,2025-06-04 01:00,short,2620.47,2,5299.78,-58.84,-1.11,5.38,0.10,-90.24,-1.70,1040.4,1.04
153,多头进场,2025-06-03 22:00,long,2649.89,2,5299.78,-58.84,-1.11,5.38,0.10,-90.24,-1.70,1040.4,1.04
154,空头出场,2025-06-04 13:00,long,2626.42,2,5240.94,-11.9,-0.23,76.34,1.46,-51.62,-0.98,1028.5,1.03
154,空头进场,2025-06-04 01:00,short,2620.47,2,5240.94,-11.9,-0.23,76.34,1.46,-51.62,-0.98,1028.5,1.03
155,多头出场,2025-06-04 19:00,short,2626.21,2,5252.84,-0.42,-0.01,50.8,0.97,-6.36,-0.12,1028.08,1.03
155,多头进场,2025-06-04 13:00,long,2626.42,2,5252.84,-0.42,-0.01,50.8,0.97,-6.36,-0.12,1028.08,1.03
156,空头出场,2025-06-04 22:00,long,2641.98,2,5252.42,-31.54,-0.60,59.48,1.13,-33.08,-0.63,996.54,1.00
156,空头进场,2025-06-04 19:00,short,2626.21,2,5252.42,-31.54,-0.60,59.48,1.13,-33.08,-0.63,996.54,1.00
157,多头出场,2025-06-05 04:00,short,2607.21,2,5283.96,-69.54,-1.32,76.9,1.46,-80.2,-1.52,927,0.93
157,多头进场,2025-06-04 22:00,long,2641.98,2,5283.96,-69.54,-1.32,76.9,1.46,-80.2,-1.52,927,0.93
158,空头出场,2025-06-05 10:00,long,2621.58,2,5214.42,-28.74,-0.55,11.4,0.22,-44.58,-0.85,898.26,0.90
158,空头进场,2025-06-05 04:00,short,2607.21,2,5214.42,-28.74,-0.55,11.4,0.22,-44.58,-0.85,898.26,0.90
159,多头出场,2025-06-05 13:00,short,2614.72,2,5243.16,-13.72,-0.26,28.44,0.54,-22.98,-0.44,884.54,0.88
159,多头进场,2025-06-05 10:00,long,2621.58,2,5243.16,-13.72,-0.26,28.44,0.54,-22.98,-0.44,884.54,0.88
160,空头出场,2025-06-06 13:00,long,2461.14,2,5229.44,307.16,5.87,455.32,8.71,-54.66,-1.05,1191.7,1.19
160,空头进场,2025-06-05 13:00,short,2614.72,2,5229.44,307.16,5.87,455.32,8.71,-54.66,-1.05,1191.7,1.19
161,多头出场,2025-06-07 07:00,short,2477.33,2,4922.28,32.38,0.66,140.7,2.86,-18.66,-0.38,1224.08,1.22
161,多头进场,2025-06-06 13:00,long,2461.14,2,4922.28,32.38,0.66,140.7,2.86,-18.66,-0.38,1224.08,1.22
162,空头出场,2025-06-07 13:00,long,2495.72,2,4954.66,-36.78,-0.74,37,0.75,-40.56,-0.82,1187.3,1.19
162,空头进场,2025-06-07 07:00,short,2477.33,2,4954.66,-36.78,-0.74,37,0.75,-40.56,-0.82,1187.3,1.19
163,多头出场,2025-06-07 16:00,short,2485.61,2,4991.44,-20.22,-0.41,15.12,0.30,-22.74,-0.46,1167.08,1.17
163,多头进场,2025-06-07 13:00,long,2495.72,2,4991.44,-20.22,-0.41,15.12,0.30,-22.74,-0.46,1167.08,1.17
164,空头出场,2025-06-07 19:00,long,2497.47,2,4971.22,-23.72,-0.48,1.32,0.03,-34.62,-0.70,1143.36,1.14
164,空头进场,2025-06-07 16:00,short,2485.61,2,4971.22,-23.72,-0.48,1.32,0.03,-34.62,-0.70,1143.36,1.14
165,多头出场,2025-06-08 10:00,short,2513.13,2,4994.94,31.32,0.63,92.9,1.86,-5.88,-0.12,1174.68,1.17
165,多头进场,2025-06-07 19:00,long,2497.47,2,4994.94,31.32,0.63,92.9,1.86,-5.88,-0.12,1174.68,1.17
166,空头出场,2025-06-08 16:00,long,2517.72,2,5026.26,-9.18,-0.18,6.28,0.12,-17.4,-0.35,1165.5,1.17
166,空头进场,2025-06-08 10:00,short,2513.13,2,5026.26,-9.18,-0.18,6.28,0.12,-17.4,-0.35,1165.5,1.17
167,多头出场,2025-06-08 19:00,short,2514.84,2,5035.44,-5.76,-0.11,1.76,0.03,-48.2,-0.96,1159.74,1.16
167,多头进场,2025-06-08 16:00,long,2517.72,2,5035.44,-5.76,-0.11,1.76,0.03,-48.2,-0.96,1159.74,1.16
168,空头出场,2025-06-09 01:00,long,2524.53,2,5029.68,-19.38,-0.39,26.46,0.53,-41.82,-0.83,1140.36,1.14
168,空头进场,2025-06-08 19:00,short,2514.84,2,5029.68,-19.38,-0.39,26.46,0.53,-41.82,-0.83,1140.36,1.14
169,多头出场,2025-06-09 07:00,short,2511.13,2,5049.06,-26.8,-0.53,49.96,0.99,-44.92,-0.89,1113.56,1.11
169,多头进场,2025-06-09 01:00,long,2524.53,2,5049.06,-26.8,-0.53,49.96,0.99,-44.92,-0.89,1113.56,1.11
170,空头出场,2025-06-09 19:00,long,2542.72,2,5022.26,-63.18,-1.26,63.74,1.27,-74.12,-1.48,1050.38,1.05
170,空头进场,2025-06-09 07:00,short,2511.13,2,5022.26,-63.18,-1.26,63.74,1.27,-74.12,-1.48,1050.38,1.05
171,多头出场,2025-06-11 10:00,short,2781.93,2,5085.44,478.42,9.41,583.12,11.47,-62.5,-1.23,1528.8,1.53
171,多头进场,2025-06-09 19:00,long,2542.72,2,5085.44,478.42,9.41,583.12,11.47,-62.5,-1.23,1528.8,1.53
172,空头出场,2025-06-11 13:00,long,2794.24,2,5563.86,-24.62,-0.44,1.48,0.03,-44.24,-0.80,1504.18,1.50
172,空头进场,2025-06-11 10:00,short,2781.93,2,5563.86,-24.62,-0.44,1.48,0.03,-44.24,-0.80,1504.18,1.50
173,多头出场,2025-06-11 16:00,short,2769.89,2,5588.48,-48.7,-0.87,15.76,0.28,-55.26,-0.99,1455.48,1.46
173,多头进场,2025-06-11 13:00,long,2794.24,2,5588.48,-48.7,-0.87,15.76,0.28,-55.26,-0.99,1455.48,1.46
174,空头出场,2025-06-11 22:00,long,2840.97,2,5539.78,-142.16,-2.57,30,0.54,-171.32,-3.09,1313.32,1.31
174,空头进场,2025-06-11 16:00,short,2769.89,2,5539.78,-142.16,-2.57,30,0.54,-171.32,-3.09,1313.32,1.31
175,多头出场,2025-06-12 04:00,short,2815.83,2,5681.94,-50.28,-0.88,76.96,1.35,-101,-1.78,1263.04,1.26
175,多头进场,2025-06-11 22:00,long,2840.97,2,5681.94,-50.28,-0.88,76.96,1.35,-101,-1.78,1263.04,1.26
176,空头出场,2025-06-12 22:00,long,2765.62,2,5631.66,100.42,1.78,204.28,3.63,-31.84,-0.57,1363.46,1.36
176,空头进场,2025-06-12 04:00,short,2815.83,2,5631.66,100.42,1.78,204.28,3.63,-31.84,-0.57,1363.46,1.36
177,多头出场,2025-06-13 04:00,short,2640.68,2,5531.24,-249.88,-4.52,15.56,0.28,-293.18,-5.30,1113.58,1.11
177,多头进场,2025-06-12 22:00,long,2765.62,2,5531.24,-249.88,-4.52,15.56,0.28,-293.18,-5.30,1113.58,1.11
178,空头出场,2025-06-13 19:00,long,2546.4,2,5281.36,188.56,3.57,398.2,7.54,-40.52,-0.77,1302.14,1.30
178,空头进场,2025-06-13 04:00,short,2640.68,2,5281.36,188.56,3.57,398.2,7.54,-40.52,-0.77,1302.14,1.30
179,多头出场,2025-06-14 16:00,short,2536.91,2,5092.8,-18.98,-0.37,78.58,1.54,-80.04,-1.57,1283.16,1.28
179,多头进场,2025-06-13 19:00,long,2546.4,2,5092.8,-18.98,-0.37,78.58,1.54,-80.04,-1.57,1283.16,1.28
180,空头出场,2025-06-15 07:00,long,2532.01,2,5073.82,9.8,0.19,92.84,1.83,-19.98,-0.39,1292.96,1.29
180,空头进场,2025-06-14 16:00,short,2536.91,2,5073.82,9.8,0.19,92.84,1.83,-19.98,-0.39,1292.96,1.29
181,多头出场,2025-06-15 16:00,short,2521.85,2,5064.02,-20.32,-0.40,43.36,0.86,-24.38,-0.48,1272.64,1.27
181,多头进场,2025-06-15 07:00,long,2532.01,2,5064.02,-20.32,-0.40,43.36,0.86,-24.38,-0.48,1272.64,1.27
182,空头出场,2025-06-15 22:00,long,2549.84,2,5043.7,-55.98,-1.11,23.9,0.47,-67.2,-1.33,1216.66,1.22
182,空头进场,2025-06-15 16:00,short,2521.85,2,5043.7,-55.98,-1.11,23.9,0.47,-67.2,-1.33,1216.66,1.22
183,多头出场,2025-06-16 04:00,short,2504.37,2,5099.68,-90.94,-1.78,19.46,0.38,-113.12,-2.22,1125.72,1.13
183,多头进场,2025-06-15 22:00,long,2549.84,2,5099.68,-90.94,-1.78,19.46,0.38,-113.12,-2.22,1125.72,1.13
184,空头出场,2025-06-16 07:00,long,2548.66,2,5008.74,-88.58,-1.77,11.06,0.22,-92.92,-1.86,1037.14,1.04
184,空头进场,2025-06-16 04:00,short,2504.37,2,5008.74,-88.58,-1.77,11.06,0.22,-92.92,-1.86,1037.14,1.04
185,多头出场,2025-06-17 07:00,short,2544.67,2,5097.32,-7.98,-0.16,263.32,5.17,-65.42,-1.28,1029.16,1.03
185,多头进场,2025-06-16 07:00,long,2548.66,2,5097.32,-7.98,-0.16,263.32,5.17,-65.42,-1.28,1029.16,1.03
186,空头出场,2025-06-18 10:00,long,2515.59,2,5089.34,58.16,1.14,177.88,3.50,-149.04,-2.93,1087.32,1.09
186,空头进场,2025-06-17 07:00,short,2544.67,2,5089.34,58.16,1.14,177.88,3.50,-149.04,-2.93,1087.32,1.09
187,多头出场,2025-06-18 19:00,short,2514.15,2,5031.18,-2.88,-0.06,65,1.29,-52.36,-1.04,1084.44,1.08
187,多头进场,2025-06-18 10:00,long,2515.59,2,5031.18,-2.88,-0.06,65,1.29,-52.36,-1.04,1084.44,1.08
188,空头出场,2025-06-19 04:00,long,2529.13,2,5028.3,-29.96,-0.60,92.54,1.84,-49.66,-0.99,1054.48,1.05
188,空头进场,2025-06-18 19:00,short,2514.15,2,5028.3,-29.96,-0.60,92.54,1.84,-49.66,-0.99,1054.48,1.05
189,多头出场,2025-06-19 10:00,short,2515.1,2,5058.26,-28.06,-0.55,36.22,0.72,-41.32,-0.82,1026.42,1.03
189,多头进场,2025-06-19 04:00,long,2529.13,2,5058.26,-28.06,-0.55,36.22,0.72,-41.32,-0.82,1026.42,1.03
190,空头出场,2025-06-19 13:00,long,2522.69,2,5030.2,-15.18,-0.30,0.24,0.00,-32.98,-0.66,1011.24,1.01
190,空头进场,2025-06-19 10:00,short,2515.1,2,5030.2,-15.18,-0.30,0.24,0.00,-32.98,-0.66,1011.24,1.01
191,多头出场,2025-06-19 22:00,short,2497.49,2,5045.38,-50.4,-1.00,44.8,0.89,-53.14,-1.05,960.84,0.96
191,多头进场,2025-06-19 13:00,long,2522.69,2,5045.38,-50.4,-1.00,44.8,0.89,-53.14,-1.05,960.84,0.96
192,空头出场,2025-06-20 07:00,long,2521.68,2,4994.98,-48.38,-0.97,23.58,0.47,-69.76,-1.40,912.46,0.91
192,空头进场,2025-06-19 22:00,short,2497.49,2,4994.98,-48.38,-0.97,23.58,0.47,-69.76,-1.40,912.46,0.91
193,多头出场,2025-06-20 22:00,short,2490.96,2,5043.36,-61.44,-1.22,94.58,1.88,-62.44,-1.24,851.02,0.85
193,多头进场,2025-06-20 07:00,long,2521.68,2,5043.36,-61.44,-1.22,94.58,1.88,-62.44,-1.24,851.02,0.85
194,空头出场,2025-06-21 16:00,long,2441.95,2,4981.92,98.02,1.97,241.64,4.85,-35.94,-0.72,949.04,0.95
194,空头进场,2025-06-20 22:00,short,2490.96,2,4981.92,98.02,1.97,241.64,4.85,-35.94,-0.72,949.04,0.95
195,多头出场,2025-06-21 22:00,short,2420.22,2,4883.9,-43.46,-0.89,13.46,0.28,-55.4,-1.13,905.58,0.91
195,多头进场,2025-06-21 16:00,long,2441.95,2,4883.9,-43.46,-0.89,13.46,0.28,-55.4,-1.13,905.58,0.91
196,空头出场,2025-06-23 07:00,long,2228.4,2,4840.44,383.64,7.93,609.34,12.59,-16.38,-0.34,1289.22,1.29
196,空头进场,2025-06-21 22:00,short,2420.22,2,4840.44,383.64,7.93,609.34,12.59,-16.38,-0.34,1289.22,1.29
197,多头出场,2025-06-25 07:00,short,2450.3,2,4456.8,443.8,9.96,508.34,11.41,-77.1,-1.73,1733.02,1.73
197,多头进场,2025-06-23 07:00,long,2228.4,2,4456.8,443.8,9.96,508.34,11.41,-77.1,-1.73,1733.02,1.73
198,空头出场,2025-06-26 04:00,long,2441.11,2,4900.6,18.38,0.38,116.56,2.38,-37.08,-0.76,1751.4,1.75
198,空头进场,2025-06-25 07:00,short,2450.3,2,4900.6,18.38,0.38,116.56,2.38,-37.08,-0.76,1751.4,1.75
199,多头出场,2025-06-26 07:00,short,2419.48,2,4882.22,-43.26,-0.89,27.06,0.55,-63.42,-1.30,1708.14,1.71
199,多头进场,2025-06-26 04:00,long,2441.11,2,4882.22,-43.26,-0.89,27.06,0.55,-63.42,-1.30,1708.14,1.71
200,空头出场,2025-06-26 10:00,long,2494.56,2,4838.96,-150.16,-3.10,1.9,0.04,-163,-3.37,1557.98,1.56
200,空头进场,2025-06-26 07:00,short,2419.48,2,4838.96,-150.16,-3.10,1.9,0.04,-163,-3.37,1557.98,1.56
201,多头出场,2025-06-26 19:00,short,2451.54,2,4989.12,-86.04,-1.72,52.62,1.05,-103.2,-2.07,1471.94,1.47
201,多头进场,2025-06-26 10:00,long,2494.56,2,4989.12,-86.04,-1.72,52.62,1.05,-103.2,-2.07,1471.94,1.47
202,空头出场,2025-06-27 04:00,long,2446.55,2,4903.08,9.98,0.20,81.06,1.65,-16.48,-0.34,1481.92,1.48
202,空头进场,2025-06-26 19:00,short,2451.54,2,4903.08,9.98,0.20,81.06,1.65,-16.48,-0.34,1481.92,1.48
203,多头出场,2025-06-27 07:00,short,2417.25,2,4893.1,-58.6,-1.20,0.46,0.01,-100.74,-2.06,1423.32,1.42
203,多头进场,2025-06-27 04:00,long,2446.55,2,4893.1,-58.6,-1.20,0.46,0.01,-100.74,-2.06,1423.32,1.42
204,空头出场,2025-06-27 10:00,long,2438.46,2,4834.5,-42.42,-0.88,65.34,1.35,-46.98,-0.97,1380.9,1.38
204,空头进场,2025-06-27 07:00,short,2417.25,2,4834.5,-42.42,-0.88,65.34,1.35,-46.98,-0.97,1380.9,1.38
205,多头出场,2025-06-27 22:00,short,2424.07,2,4876.92,-28.78,-0.59,50.08,1.03,-46.38,-0.95,1352.12,1.35
